review,sentiment,Polaridad_Clustering,Topic_ID,Palabras_Clave,location,gender,date
Love it. Easy ro switch devices too! A great feature for streaming on a device at home while you are elsewhere.,positivo,positivo,4,"devices, podcasts, access, subscriber, seamless, option, enjoyable, downloads, lyrics, download","Boston, United States",male,2011-07-03
Any song that is in my head when I wake up l can find and play on Spotify. Or I can find an eraser for the earworm.,positivo,positivo,1,"interface, offline, podcasts, personalized, recommendations, time, mode, adfree, plenty, massive","Arequipa, Peru",male,2012-04-23
I love it it Has so many music that I love,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Munich, Germany",male,2009-05-25
awesome as long as you have premium and they need to stop removing good songs,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Nairobi, Kenya",male,2010-10-10
This is the best experience I possibly have in my entire life,positivo,positivo,2,"useful, favourite, queue, personal, worth, plans, affordable, extensive, internet, obscure","Brisbane, Australia",female,2013-04-21
Great app great aesthetic and awesome user experience! Totally recommended.,positivo,positivo,1,"interface, offline, podcasts, personalized, recommendations, time, mode, adfree, plenty, massive","Mumbai, India",male,
"The best, ads n all, up to date music.",positivo,positivo,3,"friends, cost, keeps, feature, lists, shuffle","Port Moresby, Papua New Guinea",female,2013-07-22
good but only one payment option . if you are not smart you can't manage it,positivo,positivo,4,"devices, podcasts, access, subscriber, seamless, option, enjoyable, downloads, lyrics, download","Bangalore, India",male,2010-07-13
I thinking downloading is the only thing make it 100%,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Hobart, Australia",female,2013-07-22
Awesome music app! I have 84 hours and 52 minutes of music from 60s and newer. It's simple to use. I love it!,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Austin, United States",male,2011-12-19
works well but wish you could download music from the normal membership,positivo,positivo,6,"reliable, platform, student, trouble, weekly, fast, playback, discover, bands, ease","Seoul, South Korea",male,2010-08-10
very pleased with this app I would definitely recommend this to anyone it's a great app 5 out 5 100%,positivo,positivo,1,"interface, offline, podcasts, personalized, recommendations, time, mode, adfree, plenty, massive","Lahore, Pakistan",male,2010-08-07
Exactly what I want in a music app. The one thing I don't like is fixed with premium so that's actually worth the money to me now. Great app exactly what I wanted.,positivo,positivo,5,"recommendations, personalized, phone, variety, money, genres, wide, playing, pandora, genre","Brasília, Brazil",female,2012-05-29
"amazing app services but currently I cannot hear song , screen shows song's playing but unable to hear whether at speaker or connected to any device .",positivo,positivo,3,"friends, cost, keeps, feature, lists, shuffle","Santa Cruz, Bolivia",female,2012-09-12
All my favorite music is here. love it!,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Fortaleza, Brazil",female,2012-08-08
I can't choose the song which I want to play,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Bogotá, Colombia",female,2012-11-01
wonderful app to have. the collection always on point..,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Port Moresby, Papua New Guinea",female,2013-07-26
just love music if u are Pinoy listen on music called tibok,positivo,positivo,4,"devices, podcasts, access, subscriber, seamless, option, enjoyable, downloads, lyrics, download","Tijuana, Mexico",male,2012-03-01
the app is great but I can't take premium I have tried multiple times with different cards but I don't know why it's happening,positivo,positivo,5,"recommendations, personalized, phone, variety, money, genres, wide, playing, pandora, genre","Mombasa, Kenya",male,2011-03-07
"After being informed about Spotify I tried several music genres. I observed that any music is stored there, I just wake up and play the songs according to my feelings for the day. I created my own playlists and left them, to play on any day. You know with Spotify you'll keep on humming ....",positivo,positivo,3,"friends, cost, keeps, feature, lists, shuffle","Alexandria, Egypt",male,2011-05-23
Peak shii But it'd go crazier if the audio were louder cuz YouTube music audio is VERY loud,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Rome, Italy",male,2009-09-04
this is my liked but i knoe songs the this...,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Santa Cruz, Bolivia",female,2012-11-18
so fun but does not let me get in the app,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Rio de Janeiro, Brazil",female,2012-06-19
can't go wrong with vast selection of amazing music!,positivo,positivo,6,"reliable, platform, student, trouble, weekly, fast, playback, discover, bands, ease","Adelaide, Australia",female,2013-06-25
"It is very good experience and it help us a lot to take different information, depending on our lives, works etc.",positivo,positivo,1,"interface, offline, podcasts, personalized, recommendations, time, mode, adfree, plenty, massive","Prague, Czech Republic",male,2009-05-30
"this app is absolutely wonderful I hope you'll make it better Every day, I listen to songs It makes me live in the spirit.",positivo,positivo,4,"devices, podcasts, access, subscriber, seamless, option, enjoyable, downloads, lyrics, download","Santiago, Chile",female,2012-06-09
it is very best music app it gives saport to me when iam sad when iam happy when iam disturbed I love from my side it is 10 out 10,positivo,positivo,2,"useful, favourite, queue, personal, worth, plans, affordable, extensive, internet, obscure","Abuja, Nigeria",male,2011-04-14
Awesome it really works for peace of mind,positivo,positivo,5,"recommendations, personalized, phone, variety, money, genres, wide, playing, pandora, genre","Buenos Aires, Argentina",female,2012-09-17
bruhh I'm so obsessed with this app itss the bessttt app,positivo,positivo,1,"interface, offline, podcasts, personalized, recommendations, time, mode, adfree, plenty, massive","Rio de Janeiro, Brazil",female,2012-12-18
this is very good app when you doing something I love this app I Rate This 5 star,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Edinburgh, United Kingdom",male,2009-04-18
sd card selected for download but stopped transferring to SD card and says Spotify will restart shortly and never finished the transfer very annoying and I don't know what to do,positivo,positivo,4,"devices, podcasts, access, subscriber, seamless, option, enjoyable, downloads, lyrics, download","Nadi, Fiji",female,2013-04-12
best music platform and I've tried them all!!!!,positivo,positivo,6,"reliable, platform, student, trouble, weekly, fast, playback, discover, bands, ease","Washington DC, United States",male,2011-10-11
"Ah yes Spotify, the home of music and the new Spotify DJ. His recommendations at times were that of a homie with peak music taste. But at others like a coworker that just wants to fit in, we love the coworker just not his tunes. otherwise nothing but the best.",positivo,positivo,5,"recommendations, personalized, phone, variety, money, genres, wide, playing, pandora, genre","Accra, Ghana",male,2010-09-14
Love love the appive been able to play my all time favorite tracks,positivo,positivo,1,"interface, offline, podcasts, personalized, recommendations, time, mode, adfree, plenty, massive","Guangzhou, China",male,2010-07-09
awesome app for listening to music while travelling.,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","San Jose, United States",male,2011-07-16
satisfied. I am very happy with your service. thanks,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Dallas, United States",male,2011-08-05
"Everything I need to enjoy my listening experience. Podcasts, endless artists, two kinds of play lists, able to currant play lists and are able to make my own play lists.",positivo,positivo,3,"friends, cost, keeps, feature, lists, shuffle","Melbourne, Australia",female,2013-07-06
"I have tried so many music apps to get background music for free, but none of them provided that. This is the only app I have found so far that is fully compatible with my device and it also supports background music for free. Besides there is also no add, which is also missing in a lot other apps. It also has a nice user-friendly interface. Love that. Obviously deserves a 5 star.",positivo,positivo,5,"recommendations, personalized, phone, variety, money, genres, wide, playing, pandora, genre","Canberra, Australia",female,2013-03-01
"Love the app, I can always Remember a song I haven't heard in forever and find it here so far, so good.",positivo,positivo,2,"useful, favourite, queue, personal, worth, plans, affordable, extensive, internet, obscure","Hobart, Australia",female,2013-10-10
by far best app on the app store deff worth getting the premium tho adds suck !!!,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Port Moresby, Papua New Guinea",female,2013-10-31
Love Music since when I was very young.,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Queenstown, New Zealand",female,2013-11-29
I LOVE LISTING TO OLIVIA RODRIGO BUT I NEED TO HAVE 2 PHONES SO SPOTIFY HELPED ME DO THAT I ONE IPAD AND ITS FREE!,positivo,positivo,4,"devices, podcasts, access, subscriber, seamless, option, enjoyable, downloads, lyrics, download","Glasgow, United Kingdom",male,2009-03-04
"Well, no uncompressed files yet available. What's not to like? A free account it great for discovering music or sharing with friends.",positivo,positivo,3,"friends, cost, keeps, feature, lists, shuffle","Busan, South Korea",male,2010-07-05
It is just an awesome app no words can describe it but numbers can 9/10,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Rio de Janeiro, Brazil",female,2013-01-08
"Spotify, I BEG of you, PLEASE make it to where we can see who saves our playlists",positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Toronto, Canada",male,2011-06-29
"has my favorite songs and rappers+childhood songs,best music app I've used",positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Doha, Qatar",male,2009-11-28
"Great music app if you are looking. Premium is a little up there but that's the same for any app and as an Amazon music switchover, it's so nice seeing all the differences.",positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Melbourne, Australia",female,2013-10-10
this is the best app for music man,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Perth, Australia",female,2013-09-26
If you want good music Spotify is the way to go,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Stockholm, Sweden",male,2008-11-03
"I was joking, I use Spotify literally everyday I love it",positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Monterrey, Mexico",male,2011-11-14
this Spotify is so cool I can listen all song I want,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Budapest, Hungary",male,2009-05-06
great app.. for all kinds of music..n you don't have worry about ads.. love it,positivo,positivo,1,"interface, offline, podcasts, personalized, recommendations, time, mode, adfree, plenty, massive","Windhoek, Namibia",male,2011-06-03
nice app and thought of you and your family friend also like this app,positivo,positivo,1,"interface, offline, podcasts, personalized, recommendations, time, mode, adfree, plenty, massive","Prague, Czech Republic",male,2009-09-10
very very good I can listen all songs,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","New York, United States",male,2011-07-27
"for listening experience it's the best, for struggling artists it sucks, zero support and too many cheaters! paying to get playlisted is against Spotify's TCs but im sure 1000s of struggling artists would pay to get listed on editorial playlists. Support my daughter 'M3GAN' more or she will be walking away from music to concentrate on a more rewarding career in Film.",positivo,positivo,4,"devices, podcasts, access, subscriber, seamless, option, enjoyable, downloads, lyrics, download","Prague, Czech Republic",male,2009-06-05
one of the best Music streaming apps keep up your good works smooth listening,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Wellington, New Zealand",female,2013-05-29
It's a time machine! Music IS memories! And new discoveries.,positivo,positivo,1,"interface, offline, podcasts, personalized, recommendations, time, mode, adfree, plenty, massive","San Jose, United States",male,2012-01-01
its amazing & rocking. its matching everymood of mine.,positivo,positivo,1,"interface, offline, podcasts, personalized, recommendations, time, mode, adfree, plenty, massive","Wellington, New Zealand",female,2013-02-18
"even if its online use, the songs are badass",positivo,positivo,4,"devices, podcasts, access, subscriber, seamless, option, enjoyable, downloads, lyrics, download","Windhoek, Namibia",male,2011-02-13
no words are enough to explain the whole experience of Spotify. i recommend it 100%,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Tripoli, Libya",male,2011-03-11
5 star but how can i turn off the auto payment?,positivo,positivo,2,"useful, favourite, queue, personal, worth, plans, affordable, extensive, internet, obscure","Dublin, Ireland",male,2009-01-22
subscriber for long time. Love that I can download and create Playlist offline anytime anywhere.,positivo,positivo,1,"interface, offline, podcasts, personalized, recommendations, time, mode, adfree, plenty, massive","Cancun, Mexico",male,2012-01-03
i listen everyday. this is my daily company,positivo,positivo,5,"recommendations, personalized, phone, variety, money, genres, wide, playing, pandora, genre","Athens, Greece",male,2008-12-28
I like the app. I found songs on it that zI wasn't able to find anywhere else.,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Queenstown, New Zealand",female,2013-06-22
My favorite Music app. Loving this app because i can play my fave podcast and music,positivo,positivo,5,"recommendations, personalized, phone, variety, money, genres, wide, playing, pandora, genre","Canberra, Australia",female,2013-05-02
I love the fact one can get any kind of music that suit one's taste and event download and make your own collection!,positivo,positivo,4,"devices, podcasts, access, subscriber, seamless, option, enjoyable, downloads, lyrics, download","New York, United States",male,2011-12-23
I've had Spotify for a few years.. absolutely love it,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Copenhagen, Denmark",male,2009-02-26
Love your music. Is the best?It's always good and I hate that previous.I love you and your ads are annoying,positivo,positivo,5,"recommendations, personalized, phone, variety, money, genres, wide, playing, pandora, genre","Brisbane, Australia",female,2013-05-03
offers a variety of music one can choose from.,positivo,positivo,5,"recommendations, personalized, phone, variety, money, genres, wide, playing, pandora, genre","Seattle, United States",male,2011-07-19
"it has been good so far , I recommend it to everyone. keep up with the latest music and don't miss your favorite music",positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Dallas, United States",male,2011-10-25
Good aap mast maja aa raha hai song sune ne me,positivo,positivo,4,"devices, podcasts, access, subscriber, seamless, option, enjoyable, downloads, lyrics, download","Cancun, Mexico",male,2012-02-18
I love this app it's perfect for music,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Phuket, Thailand",male,2010-04-23
I love this app and the music is so good! 5 STARS!!,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Bogotá, Colombia",female,2012-05-19
"Good app, don't really have any problems with it.",positivo,positivo,2,"useful, favourite, queue, personal, worth, plans, affordable, extensive, internet, obscure","Hobart, Australia",female,2013-08-19
Just stared using it but it is great,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Hanoi, Vietnam",male,2010-07-02
"Rating this as 5, because I think Spotify way better than yt music and apple music",positivo,positivo,1,"interface, offline, podcasts, personalized, recommendations, time, mode, adfree, plenty, massive","Quito, Ecuador",female,2012-08-21
Prem Kumar Sah bahut achcha hai ichchapyari koi bhi nahin hai gana suniye gana sunao,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Tel Aviv, Israel",male,2010-07-07
i love this app soo veryyy much but the ads disturb a little but i love itt 10/10.Recommended,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Hanoi, Vietnam",male,2009-12-06
"hello team Spotify, i just discovered that the quraan wich is in your app some of it have lyrics (in arabic) I don't know if it's made with ai or manually but it's not made correctly and it can change a lot of meanings because of those faults ,also the quraan is a sacred thing because it's god's word so i say that you can correct the lyrics or you can just delete the lyrics..... thank you for understanding",positivo,positivo,4,"devices, podcasts, access, subscriber, seamless, option, enjoyable, downloads, lyrics, download","Addis Ababa, Ethiopia",male,2010-12-19
"No idea how long ive had this app but I love it easy to use, u can make as many playlist you want u can changr the cover and even hit ""add to play list"" and it wilk come up with songs that are like the music in that playlist theres SOOOOO mayny other things in this app thst are useful and cool(to me) I 10000% recommended useing for music",positivo,positivo,6,"reliable, platform, student, trouble, weekly, fast, playback, discover, bands, ease","Medellín, Colombia",female,2012-05-11
"I have a music addiction. I can't go one day without listening to each my favorite songs at least once. I used spotify for about 2 years and I have never once bought premium and since I don't I have to listen to ads and I never really complain about them, until now. Normally I get a ad every 4 songs (including changing the song) but now i am always getting a ad everytime I want to change the song. Idk if it's a bug or something but it's pretty irritating. Other than that spotify is amazing",positivo,positivo,3,"friends, cost, keeps, feature, lists, shuffle","Perth, Australia",female,2013-03-15
very reliable and convenient Musical App. I no longer have to save music on my device. I now have space thanks to Spotify.,positivo,positivo,6,"reliable, platform, student, trouble, weekly, fast, playback, discover, bands, ease","Kampala, Uganda",male,2010-10-25
it's the best app ever in my phone,positivo,positivo,5,"recommendations, personalized, phone, variety, money, genres, wide, playing, pandora, genre","Caracas, Venezuela",female,2012-06-28
great just a little lag in the connection with Bluetooth headphones.,positivo,positivo,3,"friends, cost, keeps, feature, lists, shuffle","Jacksonville, United States",male,2011-12-01
I want to free for using spotify this app was very nice,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Melbourne, Australia",female,2013-05-07
the problem I mentioned was fixed :] Awesome!,positivo,positivo,2,"useful, favourite, queue, personal, worth, plans, affordable, extensive, internet, obscure","Tijuana, Mexico",male,2011-10-11
"I just recently started listening on Spotify. so far, it has been really good. It doesn't just play the same songs over and over again.I'd like another app, I was using.",positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Buenos Aires, Argentina",female,2012-08-13
Such a good one . You can listen whatever you want.,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Hobart, Australia",female,2013-05-21
I love the app but I really do wish you guys have light mode it would be nice,positivo,positivo,1,"interface, offline, podcasts, personalized, recommendations, time, mode, adfree, plenty, massive","Cancun, Mexico",male,2011-09-15
really excellent hopefully I can fully subscribe soon,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Los Angeles, United States",male,2011-08-03
So haram and it is good at this,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Lyon, France",male,2009-07-10
"I love Spotify this service has a lot less ads than Pandora, I like that Spotify gives it's users 30 minutes of uninterrupted listening every once in a while.",positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Chicago, United States",male,2011-11-30
It is the best music app I've downloaded every music you want to hear just pops up the best part is when you homescreen it the music still goes on even when you turn your phone off either you can actually repeat it,positivo,positivo,5,"recommendations, personalized, phone, variety, money, genres, wide, playing, pandora, genre","Stockholm, Sweden",male,2009-09-29
the absolute best music app so much better then Pandora and others.. gosh I love my Spotify....,positivo,positivo,3,"friends, cost, keeps, feature, lists, shuffle","Suva, Fiji",female,2013-08-24
mein gali nahi de sakta family dekhti hai,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Brisbane, Australia",female,2013-10-07
"It's a nice experience using this app, thanks sportify.",positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Manchester, United Kingdom",male,2009-10-22
good but I keep getting ads and don't wanna pay,positivo,positivo,3,"friends, cost, keeps, feature, lists, shuffle","Quito, Ecuador",female,2012-06-26
"I've been premium user for years. My family is on my plan. I use this app everyday; at work, driving, on my Amazon Echo at home... For years I've been making own playlists and occasionally adding songs that Spotify recommends for them. I've enjoyed the custom playlists that it's compiled for me, most recently ""Your Daily Drive."" It opened up the world of podcasts and they have helped me so much in keeping up with current events, understanding difficult topics and improving my Spanish.",positivo,positivo,2,"useful, favourite, queue, personal, worth, plans, affordable, extensive, internet, obscure","Vancouver, Canada",male,2011-10-30
"I love this app it plays all my music, but would recommend premium. It plays a lot of ads without premium.",positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Dublin, Ireland",male,2009-07-16
I love Spotify!!! They have a great selection of music!!,positivo,positivo,6,"reliable, platform, student, trouble, weekly, fast, playback, discover, bands, ease","Quito, Ecuador",female,2012-09-16
I miss when you could hear snippets of a song on your own playlist,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Montevideo, Uruguay",female,2012-05-01
"It's really fun and has thousands of songs for you to listen to, as well as podcasts! 5-star recommendation.",positivo,positivo,1,"interface, offline, podcasts, personalized, recommendations, time, mode, adfree, plenty, massive","Shanghai, China",male,2009-12-12
can you learn to sing with this app?,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Dallas, United States",male,2011-07-18
just perfect. I can listen to every type of music I want. and make my own playlist.,positivo,positivo,2,"useful, favourite, queue, personal, worth, plans, affordable, extensive, internet, obscure","Rosario, Argentina",female,2013-01-29
"The Absolute Music App for Present and Unending Future, Spotify is King and that's the absolute TRUTH.",positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Alexandria, Egypt",male,2010-09-23
Keeps me going all day. I spend a lot of time driving with my job and the podcasts keep me from being bored and feeling alone,positivo,positivo,1,"interface, offline, podcasts, personalized, recommendations, time, mode, adfree, plenty, massive","Austin, United States",male,2011-07-22
Its a really good app for listening to music there is  so much songs,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Jacksonville, United States",male,2011-09-07
This is a good apppp for songggggggsssss so cool,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Nadi, Fiji",female,2013-11-08
"I have used this and YouTube music, and I will never use anything other then Spotify",positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Beijing, China",male,2010-08-25
A lot of options and I especially love the offline option,positivo,positivo,4,"devices, podcasts, access, subscriber, seamless, option, enjoyable, downloads, lyrics, download","Marrakesh, Morocco",male,2011-05-30
music is great great site you get a lot for free and you don't get much for free but this is a fantastic app,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Brisbane, Australia",female,2013-03-29
It has all the music I want and more,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Edinburgh, United Kingdom",male,2009-07-27
"Best subscription I've ever had. Would recommend to friends. Has 90% of the music I listen to and unlike YouTube's paid subscription, I get to keep my saved playlists in the event my subscription runs out. All-in-all great service.",positivo,positivo,3,"friends, cost, keeps, feature, lists, shuffle","Bogotá, Colombia",female,2012-07-26
very good and one of the best ones out there,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Medellín, Colombia",female,2012-08-04
personally my favorite app for listening to and discovering new music,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Tel Aviv, Israel",male,2010-06-04
best music app premium tooo gud music go ahh,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Melbourne, Australia",female,2013-08-19
"Amazing with great interface, but I don't get a play next option.",positivo,positivo,1,"interface, offline, podcasts, personalized, recommendations, time, mode, adfree, plenty, massive","Beijing, China",male,2010-03-06
So much music and a great family plan.,positivo,positivo,2,"useful, favourite, queue, personal, worth, plans, affordable, extensive, internet, obscure","Washington DC, United States",male,2011-11-03
my experience with this app is very nice. Every song are present here,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Adelaide, Australia",female,2013-12-01
Nice app like apple music download it now,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Krakow, Poland",male,2009-09-10
cool but a lot of ads if you have no premium,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Arequipa, Peru",female,2012-05-10
I love how u can connect other electronics eg. headphones or earpods,positivo,positivo,3,"friends, cost, keeps, feature, lists, shuffle","Oslo, Norway",male,2009-01-27
At first I expected to find songs that I knew I liked and had forgotten but it took time I forgot about the app and started using it again and everything became perfect my point is to use the app frequently to get the best put of it,positivo,positivo,1,"interface, offline, podcasts, personalized, recommendations, time, mode, adfree, plenty, massive","Córdoba, Argentina",female,2012-09-21
"sound quality is better than YouTube, when you get in on Spotify music,you don't stop listening to Hits upon Hits.",positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Delhi, India",male,2010-05-11
"Great app for listening to music or podcasts. I think my only complaint is I'll have songs (one in particular) that randomly get locked for me. Support has tried telling me the song got locked for my location, but VPN (or lack thereof) doesn't fix it. I also can have a friend playing the same song right next to me, and following a link to the song and re-adding it to my Playlist lets it work again, for a period of time.",positivo,positivo,6,"reliable, platform, student, trouble, weekly, fast, playback, discover, bands, ease","Taipei, Taiwan",male,2010-07-25
best app ever I sawer whichever song u need it will come just love how this app work and u must have it ! so what are u waiting for? stop reading about it and install it nowwwwww,positivo,positivo,3,"friends, cost, keeps, feature, lists, shuffle","Abuja, Nigeria",male,2011-01-03
BEST APP EVER AND THIS IS COMING FROM A DANDY'S WORLD FAN,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Dakar, Senegal",male,2011-02-13
I like how easy it is and that it says my music even if I don't pay it,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Seville, Spain",male,2009-07-26
"solid yung promo na 4months, straight relapse talaga malala",positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Guadalajara, Mexico",male,2012-04-11
"good music and check out the music I made it's named ""Phonk music (MIXED)' I hope you like it",positivo,positivo,1,"interface, offline, podcasts, personalized, recommendations, time, mode, adfree, plenty, massive","Seville, Spain",male,2009-01-21
very good but agar yea bina net ka hoota tho Jada Acha lag thaa,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Port Moresby, Papua New Guinea",female,2013-05-11
I don't have a clear reason but it's amazing,positivo,positivo,2,"useful, favourite, queue, personal, worth, plans, affordable, extensive, internet, obscure","La Paz, Bolivia",female,2012-10-21
it's a learning app just wait it'll figure it out your sound.,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","New York, United States",male,2012-03-16
'i love music and I can have it all on here,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Glasgow, United Kingdom",male,2009-08-24
you can't save that is the only problem for me,positivo,positivo,2,"useful, favourite, queue, personal, worth, plans, affordable, extensive, internet, obscure","Birmingham, United Kingdom",male,2009-04-18
You got to get the premium to really take advantage of this app. It's worth it.,positivo,positivo,2,"useful, favourite, queue, personal, worth, plans, affordable, extensive, internet, obscure","Sydney, Australia",female,2013-11-18
"phenomenal app, world's better than Pandora. couldn't be happier",positivo,positivo,2,"useful, favourite, queue, personal, worth, plans, affordable, extensive, internet, obscure","Sydney, Australia",female,2013-06-03
i can play the music i enjoy listening to. I like all types of music. My BFF's songs are on Spitify.,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Hobart, Australia",female,2013-11-27
"I've only been using it since early 2020 and as a non-premium user I think it's a pretty decent app. The ads can be annoying yes, but other than that it's actually great. The shuffles feature follows the algorithm of the kinda songs you usually listen to and it's great for discovering new songs and artists! The experience is overall great, just chill and vibe honestly :))",positivo,positivo,3,"friends, cost, keeps, feature, lists, shuffle","Marseille, France",male,2009-08-13
love it it's jus a really good app,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Seattle, United States",male,2011-10-04
I've been using the free version for quite some time for podcasts. I'm happy with the quality & updates. Only issue I've ever had an with it was recent (episodes shuffling while shuffle is off) It's fixed promptly. I'm planning for premium. It'll come in handy listening to downloaded episodes offline while travelling.,positivo,positivo,5,"recommendations, personalized, phone, variety, money, genres, wide, playing, pandora, genre","Kathmandu, Nepal",male,2010-01-27
I don't know who was fiddling with the designs but I don't want music reels on my home page.,positivo,positivo,3,"friends, cost, keeps, feature, lists, shuffle","Hobart, Australia",female,2013-07-25
"loved it 10/10, highly suggest to people needing a music app",positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Durban, South Africa",male,2011-02-18
every song I can think of plus the new junts love this app all I need for music an den sum,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Sydney, Australia",female,2013-09-01
this is the best app in the world,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Budapest, Hungary",male,2009-01-03
Best place to get your music without a doubt,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Edinburgh, United Kingdom",male,2008-12-22
u can get lots of good music FOR FREE,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Córdoba, Argentina",female,2013-01-03
absolutely phenomenal lol but that's probably bcs I have premium,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","Quito, Ecuador",female,2012-09-30
O.M.G THIS IS PERFECT!!!!!! TYSM FOR WHOEVER MADE THIS APP!!!!!!!!!!!!!!!!!!,positivo,positivo,6,"reliable, platform, student, trouble, weekly, fast, playback, discover, bands, ease","Lusaka, Zambia",male,2011-01-20
All the music I want in on place!!,positivo,positivo,0,"choice, enjoyable, catalog, care, service, anytime, enjoy","La Paz, Bolivia",female,2012-05-16
"great besides my phone closing the app on occasion, that's just a hardware issue not a software though",positivo,positivo,3,"friends, cost, keeps, feature, lists, shuffle","Dakar, Senegal",male,2011-04-28
