review,sentiment,Polaridad_Clustering,Topic_ID,Palabras_Clave,location,gender,date
"Really Really nice app for listening songs!!.. It helps to lose anxiety, stress!!",positivo,positivo,2,"playlists, enjoyable, personalized, lyrics, problem, available, work, features","Santiago, Chile",male,2015-06-03
"I love the app, but the layout is a bit confusing on the phone. It's easier to navigate on the computer.",positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Johannesburg, South Africa",male,2014-01-31
good,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Nadi, Fiji",female,2016-10-17
I love it besides the adds.,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Rosario, Argentina",female,2015-12-20
it's a good app for listening but I hate it because when I was listening the mode changed into smart shuffle even though I didn't turn that on and I'm so disappointed that when I try to change the mode I couldn't premium :( Idk how to change it back to normal pls help or fix this,positivo,positivo,1,"quality, friends, catalog, apps, download, user, podcast, sound, money, option","Lusaka, Zambia",male,2013-11-05
Good enough 😌,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Cape Town, South Africa",male,2013-10-26
"This is a great app, especially for musicians. Even with the free a/c, the audio quality is undeniable. I generally use Spotify on my Phone. But at one time, it was not possible to skip more than 6 songs in a row, which was very inconvenient. Thanks for fixing that issue. But I couldn't get a specific song to play on the web version on my PC. It would be great if this could be fixed.",positivo,positivo,1,"quality, friends, catalog, apps, download, user, podcast, sound, money, option","Geneva, Switzerland",male,2012-06-12
Why you added that stupid 'Create' button. You made UI worse. At least add a switcher to remove it in settings,positivo,positivo,4,"platform, fast, playback, sound, streaming, greatest","Riyadh, Saudi Arabia",male,2013-08-31
"I don't know why but on mobile , you can't listen to music in the order you want, yet you can on PC",positivo,positivo,2,"playlists, enjoyable, personalized, lyrics, problem, available, work, features","Munich, Germany",male,2012-11-01
altamash,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Mumbai, India",male,2013-06-01
"nice sound with a huge music database. overall, a must-have for music lovers.",positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Vancouver, Canada",male,2014-09-09
you are spot on. You need to be more on videos.,positivo,positivo,6,"useful, seamless, devices, choice, subscription, variety, options, clear, family","Christchurch, New Zealand",female,2016-03-27
"it wasn't bad I actually enjoy it, and the lyrics, but yt music is better🤪",positivo,positivo,2,"playlists, enjoyable, personalized, lyrics, problem, available, work, features","Berlin, Germany",male,2012-04-15
this is very amazing aap in every mood be listen muzic fantastical,positivo,positivo,5,"devices, podcasts, selection, phone, update, offline, mood, problems, list","Montevideo, Uruguay",female,2016-01-27
💜nice aap 🫶🏻,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Brisbane, Australia",female,2016-07-16
It gives me all the country & classic music I want though some are not there,positivo,positivo,5,"devices, podcasts, selection, phone, update, offline, mood, problems, list","Seoul, South Korea",male,2012-12-08
"the app is fine. it does what I like. it really comes down to your subscription, do you pay them, or do you give away your data?",positivo,positivo,2,"playlists, enjoyable, personalized, lyrics, problem, available, work, features","Marseille, France",male,2012-10-26
Good,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Montevideo, Uruguay",female,2015-10-03
good,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Seville, Spain",male,2011-11-21
great app the reason i didn't give it five stars is because im on chromebook and every single time i take off the app i cant listen for some reason so i have to uninstall & reinstall the app every time i take it off so if you see this comment(which you probably wont) please fix it it is so annoying for me,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Tunis, Tunisia",male,2014-04-25
Good listening just not a fan of the layout of the artist page,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Hamburg, Germany",male,2011-11-24
l loved this once because its has rich collection of songs then most of the apps but recent changes does not allow me to change song if i am not liking currently played one.,positivo,positivo,5,"devices, podcasts, selection, phone, update, offline, mood, problems, list","Fortaleza, Brazil",female,2015-12-15
It's a very good app for music but I wish it will always be free,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Milan, Italy",male,2011-11-28
better than gaana,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Rome, Italy",male,2012-08-11
"I love Spotify, it is awesome",positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Osaka, Japan",male,2013-01-20
"I like it for obvious reasons, my one problem is the shuffle mode, It's not exactly bad but it always loops through a group of songs and rarely adds something new.",positivo,positivo,5,"devices, podcasts, selection, phone, update, offline, mood, problems, list","Wellington, New Zealand",female,2016-12-08
my Weekly Discovery has been stuck for 3 weeks...,positivo,positivo,3,"recommendations, reliable, favourite, application, player, audio, data","Johannesburg, South Africa",male,2013-12-15
"I'll give it 4 stars because sometimes when you search and wanna play your fav song...instead of playing ,spotify first recommend other songs before the one you chose....",positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Geneva, Switzerland",male,2012-02-26
excellent 👌,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Bali, Indonesia",male,2013-01-28
so far Spotify is quite nice just needs steady internet connection and you are good to go it's easy to use I've got no negative review about it,positivo,positivo,4,"platform, fast, playback, sound, streaming, greatest","Marrakesh, Morocco",male,2013-11-28
good but needs more remix versions of tracks.,positivo,positivo,3,"recommendations, reliable, favourite, application, player, audio, data","Windhoek, Namibia",male,2013-12-14
having a nice sound quality,positivo,positivo,1,"quality, friends, catalog, apps, download, user, podcast, sound, money, option","Budapest, Hungary",male,2012-05-31
I love this app,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Seville, Spain",male,2011-10-31
Spotify is amazing and if you like you music your not cool,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Santa Cruz, Bolivia",female,2015-12-31
"this app version is really nice, just needs some human centered filtering because there are some bad content, misspelled lyrics especially in Arabic content. Also used a lot of battery and data even when you has a payed subscription.",positivo,positivo,6,"useful, seamless, devices, choice, subscription, variety, options, clear, family","Shenzhen, China",male,2013-01-12
but only in some songs I have seen lyrics but which I want lyrics in song it's not there anymore ❤️‍🩹 but I love this add and plss stop the adds yrr we are children we can't afford the premium 🥲 but loved the app,positivo,positivo,2,"playlists, enjoyable, personalized, lyrics, problem, available, work, features","Dublin, Ireland",male,2012-03-18
i like it.,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Tripoli, Libya",male,2013-10-19
It is a good music app but it gives a lot of ads when premium is not purchased,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Casablanca, Morocco",male,2014-01-07
this app is just so nice nd gud but the ads uff they are such a bad thing but overall it's gud,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Pretoria, South Africa",male,2014-06-29
👍,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Rio de Janeiro, Brazil",female,2015-09-18
Only advertisement annoy sometimes,positivo,positivo,6,"useful, seamless, devices, choice, subscription, variety, options, clear, family","La Paz, Bolivia",female,2015-11-09
I like this app I just wish when I look up a song it plays that song and not just songs in that genre,positivo,positivo,4,"platform, fast, playback, sound, streaming, greatest","Windhoek, Namibia",male,2014-03-17
5 stars but only with premium because ong I love it—why remove a GOOD feature? I loved the ai enchance feature because it genuinely recommended fav songs but now it's gone like... bro,positivo,positivo,2,"playlists, enjoyable, personalized, lyrics, problem, available, work, features","Port Moresby, Papua New Guinea",female,2016-05-10
good,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Edinburgh, United Kingdom",male,2012-03-10
"Excellent app but the only huge annoyance is the ads between podcasts that appear regardless of whether you have a Spotify premium plan. Despite being able to skip them, it's annoying not being able to have that fluidity between episodes.",positivo,positivo,5,"devices, podcasts, selection, phone, update, offline, mood, problems, list","Abu Dhabi, United Arab Emirates",male,2013-08-15
Love the music selection it's good also love listening to audio books on here just not enough hours given for that it's not a whole book so I would rather listen to them on audiobook same price for the whole thing but it's good to start a book and work out what I like and try different things also love the podcast so cheese Spotify thank you,positivo,positivo,5,"devices, podcasts, selection, phone, update, offline, mood, problems, list","Guangzhou, China",male,2013-08-22
"overall very good. Allows me to seach and make my playlists easily. Very good selection of obscure songs but some things unfotunately are not there. Also it sucks when songs sometimes do disappear from Spotify which is very frustrating. Sound quality is very good at 320kbps but I do wish they offered 16 bit wave files (CD quality). Can you learn piano with it? Lots of music so it might help I suppose. Not sure if there are any lesson type podcasts, never looked. Can you DJ with it? Sort of",positivo,positivo,5,"devices, podcasts, selection, phone, update, offline, mood, problems, list","Cali, Colombia",male,2015-06-16
"without premium account, it is very troublesome",positivo,positivo,5,"devices, podcasts, selection, phone, update, offline, mood, problems, list","Hobart, Australia",female,2016-02-25
good app but needs improving,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Guayaquil, Ecuador",male,2015-07-10
it's very good,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Edinburgh, United Kingdom",male,2012-05-09
good,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","San Diego, United States",male,2014-11-18
nice app,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Cape Town, South Africa",male,2014-06-01
It's really good to use when you want to listen to music. it has good playlists to choose from and you can make your own. I just find that I get too many ads in between a very small amount of songs. overall though it's pretty good.,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","San Diego, United States",male,2014-11-29
smooth,positivo,positivo,4,"platform, fast, playback, sound, streaming, greatest","Edinburgh, United Kingdom",male,2011-11-05
love the music that's easy to find,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Bangalore, India",male,2013-04-10
I dont think people use this switch to video feature,positivo,positivo,5,"devices, podcasts, selection, phone, update, offline, mood, problems, list","Glasgow, United Kingdom",male,2012-01-19
good,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Johannesburg, South Africa",male,2013-10-11
good,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Córdoba, Argentina",female,2015-09-15
I love Spotify but on my phone it has shuffle on 24/7 and I don't like that part because the things that I listen to only make sense in order and premium is too much money for me to get it and not have that and you get like 3 songs maybe more but then you have like 5 ads back to back unless you get the 30 minutes of no ads,positivo,positivo,4,"platform, fast, playback, sound, streaming, greatest","Dubai, United Arab Emirates",male,2013-03-17
good 👍,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Seattle, United States",male,2014-12-16
some more advertisement is comming and no skip options on it,positivo,positivo,6,"useful, seamless, devices, choice, subscription, variety, options, clear, family","Toronto, Canada",male,2015-01-10
"love using the platform to listen to music and discover weekly sometimes gives me new stuff I enjoy, but this recent update completely broke everything for me, my liked songs disappeared, constant stuttering and performance issues that weren't present but a few weeks ago. (edit) it's a known issue I talked with support and their working on it. the support team is very nice people",positivo,positivo,4,"platform, fast, playback, sound, streaming, greatest","Bangalore, India",male,2013-01-30
Spotify is amazing the ad to music time ratio is wonderful. But it's a pain on mobile without premium I do not suggest Spotify without premium for mobile users.,positivo,positivo,1,"quality, friends, catalog, apps, download, user, podcast, sound, money, option","Dakar, Senegal",male,2014-03-28
"it's a good app, but without premium it's basically nothing. you can't put a specific part of a song you can't go to the next song or previous song, forcing user to use premium",positivo,positivo,1,"quality, friends, catalog, apps, download, user, podcast, sound, money, option","Amsterdam, Netherlands",male,2012-07-10
Excellent,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Helsinki, Finland",male,2012-02-22
good app but when I change the song it puts and add for free listening music fo 30 minutes and I change the song like a second layer and another add and again and again like is it really add free for 30 minutes? too many ads please fix!!,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Cali, Colombia",female,2015-11-18
excellent 👌,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Birmingham, United Kingdom",male,2012-09-16
it's beautiful the way you have a whole world f music,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Hamburg, Germany",male,2012-06-07
I love this app it's really good for dancing or just listening to music it's also amazing for road trips I just wish it didn't need wifi bc it always glitches when I want to play music and nothing works if someone knows a free and no wifi needed app please tell me,positivo,positivo,5,"devices, podcasts, selection, phone, update, offline, mood, problems, list","Brisbane, Australia",female,2016-10-12
It has a limit of songs if you don't go Premium,positivo,positivo,1,"quality, friends, catalog, apps, download, user, podcast, sound, money, option","Seville, Spain",male,2012-01-26
excellent,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Houston, United States",male,2015-04-23
it's been helpful really since @pple music started refusing me to recharge but then please...make it possible for someone to be able to revisit songs he queued that has been played rather than making them dissappear thank u,positivo,positivo,1,"quality, friends, catalog, apps, download, user, podcast, sound, money, option","Cairo, Egypt",male,2013-09-20
The Spotify has best app for songs 😊 but the adds came too often here 😅even if I am listening a songs that time also..... I think if they adjust to remove the annoying adds in Spotify. But anyways it is best app for song. in my opinion..... I gave it four star... One star is cut just because of their annoying add,positivo,positivo,6,"useful, seamless, devices, choice, subscription, variety, options, clear, family","Geneva, Switzerland",male,2012-09-05
This app is awesome for best music experience but advertisement is Lil much I'll give it 4 star for the app for giving me permit for listening,positivo,positivo,6,"useful, seamless, devices, choice, subscription, variety, options, clear, family","Chennai, India",male,2013-03-11
it's a very good 👍 app.,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Lima, Peru",male,2015-07-26
It's a great app but the amount of ads they play can wreck the experience.,positivo,positivo,5,"devices, podcasts, selection, phone, update, offline, mood, problems, list","Hobart, Australia",female,2016-03-15
I love this app,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Delhi, India",male,2013-03-04
Generally enjoy the app. However it recently stopped tracking the progress of podcasts and whether I've finished listening to them. I can still mark them as finished manually,positivo,positivo,5,"devices, podcasts, selection, phone, update, offline, mood, problems, list","Hanoi, Vietnam",male,2013-07-29
I love it,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Casablanca, Morocco",male,2013-11-24
Good,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Brasília, Brazil",female,2016-01-22
very good,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Rio de Janeiro, Brazil",male,2015-08-29
I am using it from last 5 years but afer recent updates the app has degraded its quality and i don't know what had happened. Anyways it heart breaking That spotify has lost its essence among favorite music apps,positivo,positivo,1,"quality, friends, catalog, apps, download, user, podcast, sound, money, option","Karachi, Pakistan",male,2012-11-11
it's good if u buyed premium and without premium it's very annoying,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Calgary, Canada",male,2014-08-03
Doing excellent job,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Valparaíso, Chile",female,2015-09-30
its the best app to listen to music on but it has got something that they can change to make it better and that is to be able to play whatever song you want without having to get spotify premium,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Alexandria, Egypt",male,2014-04-04
good app,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Toronto, Canada",male,2014-08-27
"Giving 4 for past experience, but in this week The app is not working great. It stops transferring music to my ear buds (ear buds are working fine) but the music player shows the song is playing but I can't hear it and it also loads the music library so slow on both PC and Mobile.",positivo,positivo,3,"recommendations, reliable, favourite, application, player, audio, data","Hong Kong, China",male,2012-11-17
please share aladin aditya narayan's album total songs.,positivo,positivo,6,"useful, seamless, devices, choice, subscription, variety, options, clear, family","Montreal, Canada",male,2015-03-11
It's the best app for listening to all genres of music. The free version has a lot of advertisements and has few limitations. But still the fact that it can be played in the background is great. Also it has good audiobooks. The premium version is awesome and the songs collection is fabulous 🤩,positivo,positivo,5,"devices, podcasts, selection, phone, update, offline, mood, problems, list","Glasgow, United Kingdom",male,2012-02-26
🫶🏻,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Manila, Philippines",male,2013-08-26
Always the best music streaming app. Still would appreciate reverse sorting of playlists!,positivo,positivo,2,"playlists, enjoyable, personalized, lyrics, problem, available, work, features","Mombasa, Kenya",male,2013-11-07
can you add a 'random' button that gives me random songs based on my music taste but maybe a little different (like a different genre I would like Or a different artist),positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Los Angeles, United States",male,2014-12-05
it's good something's something is wrong,positivo,positivo,2,"playlists, enjoyable, personalized, lyrics, problem, available, work, features","Port Moresby, Papua New Guinea",female,2016-09-07
I really enjoy spotify but why have you removed the unplayed from podcast filters. now I have to scroll through all episodes till I find the one I'm up to listening to.,positivo,positivo,5,"devices, podcasts, selection, phone, update, offline, mood, problems, list","Manila, Philippines",male,2012-11-30
"Amazing song streaming app, could use an improvement or two. improvement no.1: Way less ads over time with podcast episodes and songs. I could be watching memes or listening to music and for podcasts, I would get 3 to 5 ads. improvement no.2: some songs don't have lyrics (take classical), but sometimes, when the song HAS lyrics, and are clearer than a crystal, there are still no lyrics. thanks you for your time. ＼(^-^)／",positivo,positivo,2,"playlists, enjoyable, personalized, lyrics, problem, available, work, features","Phoenix, United States",male,2014-08-05
Relief me,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","São Paulo, Brazil",female,2015-12-06
good,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","San Francisco, United States",male,2014-11-24
love the app.,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Caracas, Venezuela",male,2015-08-08
me gusta mucho la musica,positivo,positivo,3,"recommendations, reliable, favourite, application, player, audio, data","Madrid, Spain",male,2012-05-20
Improve the free plan for users.,positivo,positivo,6,"useful, seamless, devices, choice, subscription, variety, options, clear, family","Guayaquil, Ecuador",female,2016-02-07
very surprized to hear local advertizing in the middle of my podcast. i think i pay enough to have a non advertizing experience. since it was a local shop in an american podcast im sure it must have been a spotify related ad. Dissapointing!,positivo,positivo,5,"devices, podcasts, selection, phone, update, offline, mood, problems, list","Riyadh, Saudi Arabia",male,2013-05-23
best but premium to expensive,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Cairo, Egypt",male,2014-01-15
done,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Lyon, France",male,2012-03-21
"It was nice,",positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Santa Cruz, Bolivia",male,2015-05-02
no advertisement,positivo,positivo,6,"useful, seamless, devices, choice, subscription, variety, options, clear, family","Brisbane, Australia",female,2016-02-29
Whatever happens still i won't buy subscription.Give 100s of ads still i will not purchase it.,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Mombasa, Kenya",male,2014-04-13
It's good but should have many perks as well for free almost all the good things are in premium,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Dublin, Ireland",male,2012-04-21
the application is well done. my minor gripe would be the Dj Ai should have features like local news or weather reports. 4/5,positivo,positivo,2,"playlists, enjoyable, personalized, lyrics, problem, available, work, features","Warsaw, Poland",male,2012-04-24
"The application demonstrates positive qualities; however, the frequency of advertisements is excessive.",positivo,positivo,1,"quality, friends, catalog, apps, download, user, podcast, sound, money, option","Prague, Czech Republic",male,2012-05-18
amazing I love this app👌,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Tunis, Tunisia",male,2014-05-04
premium issues,positivo,positivo,4,"platform, fast, playback, sound, streaming, greatest","Monterrey, Mexico",male,2014-12-30
Sana pwede din gawin minus one yung mga songs,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Zurich, Switzerland",male,2011-12-15
sab thik hai lekin raat ko apne aap sad music kyu suggest kr deta hai,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Edinburgh, United Kingdom",male,2012-02-08
"I love the app but absolutely hate the ""create"" button they added",positivo,positivo,4,"platform, fast, playback, sound, streaming, greatest","Melbourne, Australia",female,2016-11-18
its a good app,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Tel Aviv, Israel",male,2013-04-15
"I am facing a lot of lagging problem since last update I hope you solve it , it is making way too poor experience, so please solve it..",positivo,positivo,2,"playlists, enjoyable, personalized, lyrics, problem, available, work, features","Algiers, Algeria",male,2014-03-31
This apo is very happy,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Boston, United States",male,2015-01-16
please add more customize option for widget,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Rio de Janeiro, Brazil",male,2015-06-24
I love the app,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Dublin, Ireland",male,2012-05-07
if you have the premium subscription this app is fantastic,positivo,positivo,6,"useful, seamless, devices, choice, subscription, variety, options, clear, family","Warsaw, Poland",male,2012-05-07
"i like it but please lessen the ads like what if someone is relapsing then the ads just pops in like please lessen it it kinda ruins my vibes somtimes, over all its a great app but its just the ads that ruins it, like it keeps making us buy premium when we are broke, and if you really want us ti get good listening experience then stop popping in ads about premium we dont want to buy it.",positivo,positivo,5,"devices, podcasts, selection, phone, update, offline, mood, problems, list","Sydney, Australia",female,2016-06-30
it's useful and it's helping me a lot when I feel blue,positivo,positivo,6,"useful, seamless, devices, choice, subscription, variety, options, clear, family","Bali, Indonesia",male,2013-06-16
recommendation improve kro,positivo,positivo,3,"recommendations, reliable, favourite, application, player, audio, data","Valparaíso, Chile",male,2015-07-11
it's good but i have two issues with it downloaded songs sometimes still looking for an ethernet connection and sometimes songs stagger. But biggest issue was when app decided to kick me out and i coudnt log back in but thats sorted don't know what the issue was.,positivo,positivo,4,"platform, fast, playback, sound, streaming, greatest","Brasília, Brazil",male,2015-06-14
It is good but I don't want to pay for premium,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Rabat, Morocco",male,2014-03-16
"Shuffle by genre, mood, recommended mix/shuffle by genre, or a random mix of shuffling genres for people wanting a surprise aside from smart shuffle would be great choices. And even adding checkboxes if you want a combination. With the improving AI that we have today, I think this would be possible and be a treat for some if not many to add as an option. Imagine music adjusting on the fly to your taste",positivo,positivo,1,"quality, friends, catalog, apps, download, user, podcast, sound, money, option","Brussels, Belgium",male,2012-04-02
love it,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Suva, Fiji",female,2016-05-19
Outstanding 🙌🏼,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Rosario, Argentina",female,2016-02-05
it's been great so far,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Kampala, Uganda",male,2014-01-05
it's good but it don't let me play any song I want any time,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Alexandria, Egypt",male,2014-02-20
"Really good and easy to use once its all set up, also the family accounts subscription is really ideal for the kids but doesn't have some of the music I use to listen too available.",positivo,positivo,6,"useful, seamless, devices, choice, subscription, variety, options, clear, family","Washington DC, United States",male,2014-08-09
Amazing app I love it💖,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Rabat, Morocco",male,2013-09-27
good app,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Dakar, Senegal",male,2014-05-23
I love Spotify one of the best music app,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Accra, Ghana",male,2014-03-23
good,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Delhi, India",male,2013-04-05
it is good,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Perth, Australia",female,2013-04-11
best,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Marseille, France",male,2009-01-04
Excellent app were you can listen quality music 👍,positivo,positivo,1,"quality, friends, catalog, apps, download, user, podcast, sound, money, option","Taipei, Taiwan",male,2010-08-25
this is very good for every song for me,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Rio de Janeiro, Brazil",female,2012-10-07
Very nice,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Alexandria, Egypt",male,2011-04-11
👍👍👍👍,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Arequipa, Peru",female,2012-10-30
ganda,positivo,positivo,2,"playlists, enjoyable, personalized, lyrics, problem, available, work, features","Alexandria, Egypt",male,2011-04-06
very good,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Melbourne, Australia",female,2013-11-18
best app to listen to vast music,positivo,positivo,4,"platform, fast, playback, sound, streaming, greatest","Canberra, Australia",female,2013-05-03
it's great app.,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Amsterdam, Netherlands",male,2008-10-21
"I have seen all music apps, but Spotify is 💯 ¹⁰/10",positivo,positivo,1,"quality, friends, catalog, apps, download, user, podcast, sound, money, option","Marrakesh, Morocco",male,2011-03-22
i day enjoy this app well,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Perth, Australia",female,2013-03-13
amazing,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Phuket, Thailand",male,2010-07-17
awesome 👍 thanks,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Caracas, Venezuela",male,2012-07-14
no 1 music 🎶🎶🎵 plate form only lejend,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Algiers, Algeria",male,2010-12-05
The selection for classic music is Outstanding. highly recommended for those that haven't used Spotify yet.,positivo,positivo,5,"devices, podcasts, selection, phone, update, offline, mood, problems, list","Birmingham, United Kingdom",male,2009-04-05
long time MS hater but gotta respec,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Bangkok, Thailand",male,2010-05-25
spotify is always amazing,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Singapore, Singapore",male,2010-05-21
Good,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","New York, United States",male,2012-02-24
nice and good song,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Christchurch, New Zealand",female,2013-07-23
awesome,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Rio de Janeiro, Brazil",male,2012-05-27
one of the most favourite musical apps of mine.,positivo,positivo,1,"quality, friends, catalog, apps, download, user, podcast, sound, money, option","Shenzhen, China",male,2010-06-08
👍,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Jacksonville, United States",male,2012-04-18
almost all songs are available,positivo,positivo,2,"playlists, enjoyable, personalized, lyrics, problem, available, work, features","Stockholm, Sweden",male,2009-03-14
Best music player app out there!!! I highly recommend even without a premium subscription!!!,positivo,positivo,3,"recommendations, reliable, favourite, application, player, audio, data","Casablanca, Morocco",male,2010-09-16
very good,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Rome, Italy",male,2009-09-30
Recent update made it so my car stereo won't connect anymore.,positivo,positivo,5,"devices, podcasts, selection, phone, update, offline, mood, problems, list","Fortaleza, Brazil",male,2012-05-07
Best,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Denver, United States",male,2012-03-10
it's good,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Shenzhen, China",male,2010-08-04
love it 🥰,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Berlin, Germany",male,2009-09-13
super.,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Lyon, France",male,2009-07-29
"pretty good but when I shut down my phone or restart it, all my downloaded music need re-download even tho they already are and they show has not downloaded if I dont re-download them, i also need to clear the memory so it doesn't use twice the space. But otherwise it's crazy good and I almost never stop using it.",positivo,positivo,3,"recommendations, reliable, favourite, application, player, audio, data","Manila, Philippines",male,2009-12-28
