review,sentiment,Polaridad_Clustering,Topic_ID,Palabras_Clave,location,gender,date
"Great music library. Nice user interface. Poor integration with Google Assistant. Web player is inferior to Spotify and the player on iTunes is abysmal. Furthermore, the features on iPhone's version is not here such as shareplay. Karaoke feature is also missing!!",negativo,negativo,0,"phone, android, account, stops, monthly, time, poor, issue, features, service","Mexico City, Mexico",male,2022-12-15
"Sound quality is excellent! Library search is still broken with update around Feb. I have deleted app's storage which includes cache, and finally the app itself. Search results remain incomplete. Example search term: hal only shows Van Halen & Dance Hall Crashers under artist section. Or, ket results in Las Ketchup. Luckily, I can scroll through to Hal Ketchum in my library by removing the search term. Also, links in compulations are somewhat broken. I.E. Moonstruck.",negativo,negativo,6,"update, search, payment, worse, method, phone, card, samsung, design, audio","Guadalajara, Mexico",male,2022-09-20
"laughable development, cached tracks cannot be escaped. if you increase your cache size and then try to change a playlist it doesn't understand and loops through cache first before moving to selected track. Fire your testers and ask them to write better BDD.",negativo,negativo,2,"access, stop, queue, load, downloaded, devices, cache, update, playing, android","Brussels, Belgium",male,2021-01-10
"Not signing in whe needed to, also the search isn't working either.",negativo,negativo,6,"update, search, payment, worse, method, phone, card, samsung, design, audio","Durban, South Africa",male,2022-02-03
Why is it when i clicked collaborate all of my original song in the playlist has been reduced and i cant retrieved it. Please help in fixing it,negativo,negativo,3,"problem, lossless, difficult, android, name, volume, help, internet, buggy, subscriptions","San Jose, United States",male,2022-05-23
It does not let classical music connect: Upon starting classical music one gets the message that Apple music is outdated. However there is no newer version than Sept. 2022.,negativo,negativo,0,"phone, android, account, stops, monthly, time, poor, issue, features, service","Mexico City, Mexico",male,2022-07-17
This update is terrible. Y'all screwed it up,negativo,negativo,5,"unable, device, audio, bugs, slow, phones, service, family, fine, plan","Oslo, Norway",male,2021-05-17
it's good i can get any music that i whant it's better for sure,negativo,negativo,0,"phone, android, account, stops, monthly, time, poor, issue, features, service","Boston, United States",male,2022-11-29
"Jan 2024 Issue - playlists w/ collab mode on aren't searchable for Alexa. App mostly does the job, but that's about it. Improvements still need: (1) to include music already purchased and/or uploaded into iTunes, (2) Ability to sync music bought/uploaded/saved to iTunes into Apple music from computer, (3) Selecting multiple songs to move around in a playlist & just one at a time.",negativo,negativo,0,"phone, android, account, stops, monthly, time, poor, issue, features, service","Paris, France",male,2021-05-17
It keeps crashing after not listening to music for a single day,negativo,negativo,0,"phone, android, account, stops, monthly, time, poor, issue, features, service","Addis Ababa, Ethiopia",male,2021-11-08
"Can't favorite a song while using Android Auto, and the interface is completely different compared to Apple Carplay for the Apple Music app. The interface is laggy and I cannot play my download music by album or song. It only has a option to shuffle downloads. Please fix this.",negativo,negativo,4,"time, android, payment, keeps, issue, money, several, problems, option, users","Calgary, Canada",male,2022-09-19
Remove this Library and apple music..... Make it one... It is making adding and removing music quite confusing.,negativo,negativo,0,"phone, android, account, stops, monthly, time, poor, issue, features, service","Singapore, Singapore",male,2021-06-20
App struggles to on-board and provide with a payment option. It juat failed right at the beginning and goes in a forever loop. Wow! That is a new high!,negativo,negativo,4,"time, android, payment, keeps, issue, money, several, problems, option, users","Tripoli, Libya",male,2022-02-03
"I don't like the favorite playlist that you can't remove. It wouldn't be as bothersome but you can't even change the cover or name, seems unnecessary.",negativo,negativo,5,"unable, device, audio, bugs, slow, phones, service, family, fine, plan","Berlin, Germany",male,2021-05-31
"Not impressed with the app took far too long to load! Other apps I've tried are up and running in no time. That apart, on trying to cancel apple+ TV I was told I'd have to cancel through the app!!",negativo,negativo,4,"time, android, payment, keeps, issue, money, several, problems, option, users","Dar es Salaam, Tanzania",male,2022-03-05
"The autoplay function does not work properly. It was working fine, but after a recent update, it won't work at all. Tried removing the app and reinstalling it, then it worked fine for a few days and stopped working again.",negativo,negativo,1,"account, sign, player, email, security, trial, autoplay, function, auto, start","Monterrey, Mexico",male,2022-12-27
Downloads take up both phone's internal storage and SD card at the same time.,negativo,negativo,6,"update, search, payment, worse, method, phone, card, samsung, design, audio","San Antonio, United States",male,2022-07-24
I'm having a bad experience with this app the a album art is blank even after uninstalling and installing still same experience,negativo,negativo,6,"update, search, payment, worse, method, phone, card, samsung, design, audio","Quebec City, Canada",male,2022-12-05
"Often does not want to replay songs. Having to like and add songs to a library, then when looking up that same song it won't pop up so you have to scroll all the way through the library. A fun new problem just started happening today where when I'm trying to go back to a certain part of the lyrics it just completely skips to a new song. Just feels overall unorganized",negativo,negativo,6,"update, search, payment, worse, method, phone, card, samsung, design, audio","Austin, United States",male,2022-10-15
"Apple music playlist collaboration is frustrating, tried it and it created a copy. Deleted the playlist copy and now I can't access the original but I can see it on my other devices except this one",negativo,negativo,2,"access, stop, queue, load, downloaded, devices, cache, update, playing, android","Tijuana, Mexico",male,2022-11-29
"Every once in a while, sound skips a beat (on mobile and Wifi). Also, if phone is connected via Ethernet through docking station station to use DeX for example (and connected to mobile data), app reports that device is offline.",negativo,negativo,2,"access, stop, queue, load, downloaded, devices, cache, update, playing, android","Seoul, South Korea",male,2021-10-23
"App will play 3-4 songs, then just stop. Otherwise app is fine but this is a very annoying bug.",negativo,negativo,5,"unable, device, audio, bugs, slow, phones, service, family, fine, plan","Denver, United States",male,2022-07-18
"The app is full of bugs. when I search in my songs, the right song is returned but when I tap on it, a different song plays. Apple is too big for such silly bugs to be in their apps for over a week now",negativo,negativo,5,"unable, device, audio, bugs, slow, phones, service, family, fine, plan","Mombasa, Kenya",male,2021-12-04
I faced same issue with oneplus and now facing same with samsung s23 ultra. The sound and music quality automatically goes up and down. It was working fine with my earbuds 3 pro but it all started once i changed the audio quality from hig-res to loseless 24bit/94 and problem started. I faced same issue when I had oneplus. Don't know why its happening but now i have reinstalled it 5-7 times. The song starts fine and then deteriorates after 15 20 seconds. This is really frustrating experience.,negativo,negativo,4,"time, android, payment, keeps, issue, money, several, problems, option, users","Seville, Spain",male,2021-05-10
My account always get locked when I subscribe,negativo,negativo,1,"account, sign, player, email, security, trial, autoplay, function, auto, start","Dakar, Senegal",male,2022-03-11
Use to be good. Now no newly released albums can be played. Shows them downloaded but just go blank when you click on a song. Thanks apple for having us pay for a service that is no good.,negativo,negativo,5,"unable, device, audio, bugs, slow, phones, service, family, fine, plan","Washington DC, United States",male,2022-10-01
Lossless audio is nice but constantly saying can't play song because apple music is open on my laptop even when in sleep mode.,negativo,negativo,1,"account, sign, player, email, security, trial, autoplay, function, auto, start","Rome, Italy",male,2021-03-26
"Doesn't have all the music I would like. Has deleted my playlists several times, and has no way to request new artists to be added to the app. Is very buggy, and auto plays every time I get into my car even if the app hasn't been opened and I force stopped it. So I will get into my car after listening to a book and it will auto play over top of my audio book. Also at times will play randomly.",negativo,negativo,4,"time, android, payment, keeps, issue, money, several, problems, option, users","Cape Town, South Africa",male,2021-11-13
"The app keeps crashing, I have to download it every time I want to play my music, the start at the begining to download the music again",negativo,negativo,1,"account, sign, player, email, security, trial, autoplay, function, auto, start","Jacksonville, United States",male,2022-12-30
"Software is not good for Android too much bugs but music quality is best, should be add more local songs that were available in Spotify or yt music",negativo,negativo,4,"time, android, payment, keeps, issue, money, several, problems, option, users","Tokyo, Japan",male,2021-07-09
"Constantly keeps crashing in the background while music is playing, also wasn't allowing me to play some songs unless I put them in queue wasn't happening on my iPhone, assuming it's an issue on the android version.",negativo,negativo,2,"access, stop, queue, load, downloaded, devices, cache, update, playing, android","Prague, Czech Republic",male,2021-01-15
can't take jen Aniston screaming all the time,negativo,negativo,4,"time, android, payment, keeps, issue, money, several, problems, option, users","Lagos, Nigeria",male,2022-03-04
"back catalogue is better than other providers but the app stinks. the app auto plays random numbers after end of playlist. seems like there is no way to turn this off permanently. it has to be done everytime you play a playlist. this causes unwanted data usage that Apple should be paying as I didn't ask to listen to random numbers. on top of that I don""t see all the downloaded albums in my download folder. only a select number of albums One year later no change. Hope Spotify gets lossless soon",negativo,negativo,2,"access, stop, queue, load, downloaded, devices, cache, update, playing, android","Seattle, United States",male,2022-09-01
"Trash, creating station doesn't work for half the time. 2 stars for the fact that they added favourites playlist",negativo,negativo,1,"account, sign, player, email, security, trial, autoplay, function, auto, start","San Jose, United States",male,2022-11-20
"Unable to connect to library, says all downloaded music has been lost. Impossible to download or save music. Hopefully just a glitch and an update will correct this. Update 7/1/24 Everything has suddenly started working again. Maybe Apple have fixed this. Working perfectly at the moment.",negativo,negativo,6,"update, search, payment, worse, method, phone, card, samsung, design, audio","Delhi, India",male,2021-07-04
"Was a great app until the recent update gave my Apple music so many bugs. Autoplay doesn't work when I search a song on apple music. Secondly the personalised new music mix album says it updates every Friday, yet it shows the same music from 3 weeks ago. I have to clear the apps cache and force stop the app just to refresh the new music mix album. Really sad the autoplay doesn't work. That is how I usually gather my music by searching for one song I like and then autoplay plays similar music.",negativo,negativo,5,"unable, device, audio, bugs, slow, phones, service, family, fine, plan","Calgary, Canada",male,2022-11-16
sound is good but app is glitching sm,negativo,negativo,0,"phone, android, account, stops, monthly, time, poor, issue, features, service","Bangkok, Thailand",male,2021-07-06
"Looks and feels like iOS app, which is great. Have to kill the app every time to play music because of ""multiple devices"" message and there are no other devices playing. Happens every time car connects over bluetooth. Implement better check, this is very annoying.",negativo,negativo,5,"unable, device, audio, bugs, slow, phones, service, family, fine, plan","Tunis, Tunisia",male,2022-02-06
"Won't let me play any of music right now. Let's me navigate through menus but won't play a song. Thanks Apple, you're thieves.",negativo,negativo,0,"phone, android, account, stops, monthly, time, poor, issue, features, service","Ottawa, Canada",male,2022-06-29
"The best and most affordable music streaming app so far, but I'm unable to change my subscription to the college student plan, even though it's been verified.",negativo,negativo,5,"unable, device, audio, bugs, slow, phones, service, family, fine, plan","Munich, Germany",male,2021-03-06
I'm unable to log into my apple music after I switched to an android! I still prefer to use apple music and I would appreciate if this issue is resolved,negativo,negativo,4,"time, android, payment, keeps, issue, money, several, problems, option, users","Abuja, Nigeria",male,2022-03-05
"60% of the time it works every time. Several times in the past and now Apple Music just stopped working. There were no error messages. Nothing, absolutely nothing, happens when I press ""Play"" on any of the downloaded songs or aobums or any of the live content. On the positive note, Apple Music Support service is much better. At least it shows ""An unexpected error has occurred, please refresh the page."" message. Very informative. Are thee ""expected errors"" too? I am a paying subscriber (so far)",negativo,negativo,4,"time, android, payment, keeps, issue, money, several, problems, option, users","Tel Aviv, Israel",male,2021-10-14
"Apple Music is fine if you're just listening with earbuds or in the car, but it does not play nice with Google devices... It was so frustrating to pay for a service that didn't meet my needs because it would not consistently cast to my Google home devices from my phone, and casting to Google isn't even an option on my iPad. Ultimately, I'm canceling and going back to Spotify, which consistently works without headaches.",negativo,negativo,0,"phone, android, account, stops, monthly, time, poor, issue, features, service","San Francisco, United States",male,2022-07-11
"used to be good, now it only will pay 1-2 songs and then randomly stop. I bave to manually make ot play again. I tried everything to fix but it won't change. update ruined it",negativo,negativo,2,"access, stop, queue, load, downloaded, devices, cache, update, playing, android","Jeddah, Saudi Arabia",male,2021-08-18
"I have an iPad where I primarily use this app, for Android it's one of the most buggiest of applicatons ever. Sometimes the songs don't play, they don't have Dolby Atmos as a feature in this, this app is overall very laggy and the experience is terrible. This is quite the opposite of what Apple claims their products and applications then to be.",negativo,negativo,4,"time, android, payment, keeps, issue, money, several, problems, option, users","Tijuana, Mexico",male,2022-05-22
No longer advanced to the next band. Plays the same band over and over making the app on my android phone useless! Works ok on my I pad. I use android14.,negativo,negativo,0,"phone, android, account, stops, monthly, time, poor, issue, features, service","Harare, Zimbabwe",male,2021-12-03
buggy and it keeps disabling songs out of nowhere saying not available in country :(,negativo,negativo,0,"phone, android, account, stops, monthly, time, poor, issue, features, service","Rome, Italy",male,2021-04-28
"Just lost my library after reinstalling. Used to have an iPhone about 2 years ago. Switched phones a year ago to a Samsung android phone. Continued to use the app but one day had it act buggy, with downloaded music buffering. Tried reinstalling, but was asked to subscribe. Google play store said I just paid my subscription, but the app is treating my account as if there isn't one. Subscription is paid to the same email I sign into apple music with, so don't think I got the wrong account.",negativo,negativo,1,"account, sign, player, email, security, trial, autoplay, function, auto, start","Tel Aviv, Israel",male,2021-06-05
The Apple Music app keeps closing itself when I tried to launch it sometimes.. I had to uninstall it and install it again before it can be launched properly.. I'm getting tired of it,negativo,negativo,0,"phone, android, account, stops, monthly, time, poor, issue, features, service","Kuala Lumpur, Malaysia",male,2021-09-06
Very unstable lately. Random crashes several times daily while using the 'sleep' function.,negativo,negativo,4,"time, android, payment, keeps, issue, money, several, problems, option, users","San Jose, United States",male,2022-06-14
"I signed up for the individual subscription on the Web. I then downloaded the app from Play Store onto my Google phone. I tried to sign in on the app and it says ""Try it Free"" AFTER I signed in using my Apple ID and password. I have ALREADY signed up. Why does the app not sign me in? Why is it telling me to try it Free when I have already signed up? Please help.",negativo,negativo,6,"update, search, payment, worse, method, phone, card, samsung, design, audio","Krakow, Poland",male,2021-04-17
"Mixing Thai and English language songs together in some of the curated playlist is not a good idea in my book. Casting to some Chromecast built-in speakers doesn't work with Lossless, even if the speaker supports ALAC and Lossless via Airplay. This app doesn't work with Sonos speakers; need to use the Sonos app.",negativo,negativo,3,"problem, lossless, difficult, android, name, volume, help, internet, buggy, subscriptions","Prague, Czech Republic",male,2021-03-14
My library now is just an blank screen. Getting worse and worse with each update.,negativo,negativo,6,"update, search, payment, worse, method, phone, card, samsung, design, audio","Philadelphia, United States",male,2022-09-28
"Crashes constantly. Crazy expensive for something good that never lets me edit my play lists with out crashing. Needs some UI UX design upgrades for sure. Sounds quality beats Spotify by far! Much louder and clearer on apple. Apple has the songs I like, where other apps don't.",negativo,negativo,6,"update, search, payment, worse, method, phone, card, samsung, design, audio","Mombasa, Kenya",male,2022-03-14
Bitter. The app keeps crashing on Android phones recently,negativo,negativo,4,"time, android, payment, keeps, issue, money, several, problems, option, users","Lyon, France",male,2021-01-09
"New glitch, library doesn't load . Error 300",negativo,negativo,2,"access, stop, queue, load, downloaded, devices, cache, update, playing, android","Berlin, Germany",male,2021-03-25
"Abysmal loading times for main menu and playlist syncing. It seems to be slowest when I need it most. Also, can't choose specific songs in playlists. The app is slowly becoming completely unusable.",negativo,negativo,1,"account, sign, player, email, security, trial, autoplay, function, auto, start","Washington DC, United States",male,2022-05-09
"I finally managed to login to my Apple I'd. I'm a student so I verified for eligibility and was verified. But everytime I try to make payment on app it just keeps showing verification required. When I press it, it again takes me to the same page and then again shows verification required again and again! The website does not show student plans so how am I supposed to subscribe?",negativo,negativo,5,"unable, device, audio, bugs, slow, phones, service, family, fine, plan","Washington DC, United States",male,2022-04-04
Been several tries to get in app and keep saying offline.,negativo,negativo,4,"time, android, payment, keeps, issue, money, several, problems, option, users","Nairobi, Kenya",male,2022-03-15
"Just gets worse and worse, when playing a play list 50% of the time it'll go off and play something that's not even in your library. So gs keep getting removed or losing the licence to, crashes, doesn't work well with Android Auto sometimes amongst other issues. Very Hit & Miss. If I knew how to transfer playlists over to Spotify or something else I'd be right there.",negativo,negativo,6,"update, search, payment, worse, method, phone, card, samsung, design, audio","Amsterdam, Netherlands",male,2021-03-03
"They removed the ""play last"" function, in relation to queuing songs. This was a pointless removal that only serves to worsen user experience.",negativo,negativo,1,"account, sign, player, email, security, trial, autoplay, function, auto, start","Vancouver, Canada",male,2022-07-20
"Consistently fails to play music, even when downloaded. Gives random errors like 'content not authorized' when a song can clearly be found and played on the service. Chromecast functions have never worked consistently, stops part way through a track, and minutes later it will then continue to play. This happens on different devices and networks, all with the same behavior so it is app that has the issue. I have bit my tongue for years but they obviously don't want to fix the issues.",negativo,negativo,4,"time, android, payment, keeps, issue, money, several, problems, option, users","Abu Dhabi, United Arab Emirates",male,2021-07-30
"In the latest update, tapping on the artist's name results in error. Please look into it!",negativo,negativo,6,"update, search, payment, worse, method, phone, card, samsung, design, audio","Philadelphia, United States",male,2022-07-18
"Jumped Amazon music because of the bugs and requirement to pay more money and it became buggy, now this is just as buggy and stops connecting randomly. Cleared all cookies and cache and I still can't play certain songs. It's like it freezes and I have to shut down the app and force close it running in the background. Highly inconvenient. Please fix.",negativo,negativo,4,"time, android, payment, keeps, issue, money, several, problems, option, users","Los Angeles, United States",male,2022-12-20
"It needs a lot of work. Love & dislike need to be added back ASAP and added to the playing screen. If I hate something I want to note that so it isn't played again, not just have it played less. I want to note that I like things without adding them to my library. That's a serious problem now. Terrible update. Also you should be able to save anything for easy access later including premade playlists and albums without them being saved to your library or having to save every individual song.",negativo,negativo,6,"update, search, payment, worse, method, phone, card, samsung, design, audio","San Francisco, United States",male,2022-09-14
"Removed the ""play last"" function when adding songs to queue. Why? Why remove a great functional feature for no reason?",negativo,negativo,1,"account, sign, player, email, security, trial, autoplay, function, auto, start","Shanghai, China",male,2021-07-20
i can add songs to favorite but I can't see any favorite playlist???,negativo,negativo,0,"phone, android, account, stops, monthly, time, poor, issue, features, service","Tel Aviv, Israel",male,2021-08-30
"Extremely poor customer service, no in app support, audio quality is mid at best.",negativo,negativo,5,"unable, device, audio, bugs, slow, phones, service, family, fine, plan","Jakarta, Indonesia",male,2021-07-24
"Previously my go-to recommendation but they keep quietlt taking out functionality for no reason. The latest victim is the ""Play Last"" button. Say you're listening to an album and want to set another to play after. Until recently you just long press the album or song, tap ""Play Last"" and you're good. Now it's just gone with no alternative besides manually sorting your entire ""Play Next"" queue which becomes a time sink if you're moving more than ~2 songs. Another silly decision by Apple",negativo,negativo,2,"access, stop, queue, load, downloaded, devices, cache, update, playing, android","Cancun, Mexico",male,2022-03-27
"I've used Apple Music for more than a decade and I must say after every update, the application seems to only get worse. My music constantly has to reload and takes a while if I decide to repeat the song. Sometimes, it doesn't even play! I can have the strongest Internet, and it'll act as if I was using 2G. I love Apple music, but if it doesn't get resolved, I'll definitely look into Spotify.",negativo,negativo,6,"update, search, payment, worse, method, phone, card, samsung, design, audio","Philadelphia, United States",male,2022-04-17
"Great for its intended use, but it continuously runs in the background. I have to manually shut it down from my phones ""currently running"" screen. Shuts down OK, but the damn software starts up and stay on as soon as I turn it back on. Why is it wasting my battery? How do I stop it from running in the background. I pay for this and I should not have to put up with it running constantly even after I've shut it down!",negativo,negativo,1,"account, sign, player, email, security, trial, autoplay, function, auto, start","Helsinki, Finland",male,2021-04-22
Since I don't own a an apple product it's almost impossible to use app. You would think to please the CEO or shareholders that thry would want as many customers as possible to increase the bottom line. Same goes with apple tv.,negativo,negativo,2,"access, stop, queue, load, downloaded, devices, cache, update, playing, android","Bangalore, India",male,2021-10-15
"Your recent update is buggy. I can't view an artist's album that is currently playing. I have to search for it manually. Terrible experience, please fix this.",negativo,negativo,4,"time, android, payment, keeps, issue, money, several, problems, option, users","Kumasi, Ghana",male,2022-03-06
I can't reeedem gif code on Android this problem with new update payment method not working in android devices,negativo,negativo,6,"update, search, payment, worse, method, phone, card, samsung, design, audio","Quebec City, Canada",male,2022-12-07
I do not understand why I pay for music if songs from other countries are unavailable for me to listen to. How can this app automatically open without even being set as default? I even have proof that it is not set to default and it still opens and plays music without being open.,negativo,negativo,1,"account, sign, player, email, security, trial, autoplay, function, auto, start","Singapore, Singapore",male,2021-07-11
"I've used this app since 2016 with no notable issues. But ever since I got a Pixel 6A a few months ago, it's been burning through my data like crazy. Upon noticing this I turned all data usage for the app off, and if I try to download a track while on data, it'll say I can't. Yet it still will burn through hundreds of mb's of data in the span of a day if I forget to close the app while not connected to wifi.",negativo,negativo,2,"access, stop, queue, load, downloaded, devices, cache, update, playing, android","Barcelona, Spain",male,2021-02-13
This app does work good but it has an. Issue on the android. I don't know if it's just my phone but when I play a song and it's about to end the next song starts playing before the current song ends. So for couple of seconds there are two songs playing simultaneously. It was annoying enough for me to get rid of it. I came from an iPhone which is why I was using it in the first place.,negativo,negativo,4,"time, android, payment, keeps, issue, money, several, problems, option, users","Dakar, Senegal",male,2022-03-04
"Great quality with the lossless audio but otherwise absolutely horrible. Horrible user experience, horrible search engine and at random times music buffers to the point of not even being able to play despite having a strong and fast internet connection. I can play yt videos in 4k smoothly but if I go back to apple music the track will still buffer, so what good is audio quality if it doesn't play.",negativo,negativo,3,"problem, lossless, difficult, android, name, volume, help, internet, buggy, subscriptions","Osaka, Japan",male,2021-07-28
"Update: I reported a lyric as incorrect on their app and now I keep being signed out and unable to use Apple Music. Previous: App has worked consistently well for the last year. The offline playlists help a lot when on spotty mobile data. I would rate this 5 stars but there is no option to add this to my samsung watch unless it's connected on bluetooth, meanwhile I can download spotify, youtube, and amazon music app on my watch just fine. Please make this available to android smart watches too.",negativo,negativo,6,"update, search, payment, worse, method, phone, card, samsung, design, audio","Osaka, Japan",male,2021-07-10
"The UI doesn't feel polished at all compared to Spotify, and has 0 animations outside of the Now Playing UI which is the only thing that does actually look decent in the app. To make matters worse, there's a really annoying bug with content restrictions that keeps preventing me from playing explicit content despite having allowed it - I talked with Apple's support about this too and they basically just told me to wait for an update that will be released who knows when in the future...",negativo,negativo,4,"time, android, payment, keeps, issue, money, several, problems, option, users","Valencia, Spain",male,2021-01-11
"App is buggy. When I click on a song from a playlist, there is NO way to go back to the playlist. Instead of swiping back, nothing happens. Then it takes me back to the main apple music page. Gotta dig thru and find my playlist again.",negativo,negativo,4,"time, android, payment, keeps, issue, money, several, problems, option, users","Karachi, Pakistan",male,2021-08-13
"Widget does not display track playing If you offer a service on a different operating system and manufacturer device, then please give it as much attention as your own (apple) the only reason i find myself on a different platform is because of cost .. I'm shocked at the lack of continuity between platforms, Apple please pay the right amount of attention to your apple music app on different platforms! PLEASE i mean spotify, amazon & others do,... Apple pull your considerable finger out please",negativo,negativo,2,"access, stop, queue, load, downloaded, devices, cache, update, playing, android","Mumbai, India",male,2021-08-06
It was great until now. I have to go and clear the cache every 2-4 hrs just for the infinity loop to work if not it plays the same song over and over.,negativo,negativo,0,"phone, android, account, stops, monthly, time, poor, issue, features, service","Warsaw, Poland",male,2021-02-01
The quality of sound is so bad . When I hear the same song on different app it's sounds perfect.so it's problem with apple music,negativo,negativo,3,"problem, lossless, difficult, android, name, volume, help, internet, buggy, subscriptions","Ho Chi Minh City, Vietnam",male,2021-08-27
It's alright. As a person who LOVES music daily and loves different languages they don't have many Russian songs like Spotify. Decided to go to Spotify as they don't fail you when it comes different cultural music.,negativo,negativo,0,"phone, android, account, stops, monthly, time, poor, issue, features, service","Addis Ababa, Ethiopia",male,2021-10-25
"Please move the repeat and shuffle button to the main page where you got your album art,play pause, next and previous. It's very inconvenient to go to playlist page to select repeat mode or shuffle mode.",negativo,negativo,4,"time, android, payment, keeps, issue, money, several, problems, option, users","Osaka, Japan",male,2021-06-13
"Loaded with hell a lot of bugs everytime which is frustrating,the only pro is lossless audio and i think apple doesnt care about this app even though it has bad reviews",negativo,negativo,2,"access, stop, queue, load, downloaded, devices, cache, update, playing, android","Doha, Qatar",male,2021-08-23
"Absolutely livid after this last update, music will randomly stop after a couple seconds of playing. I'm about ready to cancel my subscription if I can't have the service I'm paying for",negativo,negativo,4,"time, android, payment, keeps, issue, money, several, problems, option, users","Kampala, Uganda",male,2021-11-30
Playlists are not loading on any device other than the app on my phone. This has been happening for several days now and I have never had this issue before. Please fix the problem.,negativo,negativo,4,"time, android, payment, keeps, issue, money, several, problems, option, users","Zurich, Switzerland",male,2021-05-29
"Yikes, this app EATS battery power like CRAZY! I like the app and how it strings the songs together. I do not like having it eat away my battery like it does. I can have my screen on YouTube playing several videos, and it does not eat the amount of battery this app does on a few songs.",negativo,negativo,4,"time, android, payment, keeps, issue, money, several, problems, option, users","Doha, Qatar",male,2021-08-30
Is the system down? I am not able to log in. It keeps kicking me out.,negativo,negativo,2,"access, stop, queue, load, downloaded, devices, cache, update, playing, android","Kathmandu, Nepal",male,2021-07-31
"The app is now worse, you won't find some songs there. And you wonder why are we paying money for these guys... Disappointed.",negativo,negativo,6,"update, search, payment, worse, method, phone, card, samsung, design, audio","Guadalajara, Mexico",male,2022-04-16
It continues to crash. Never had this experience until updated,negativo,negativo,0,"phone, android, account, stops, monthly, time, poor, issue, features, service","Abuja, Nigeria",male,2022-02-23
"I get apple music through my phone plan. It's garbage on both my PC and android phone. Constantly getting locked out and having to reset my account, but then pushing the reset button doesn't do anything. Pretty much every time I try to use the app. It's basically unusable at this point",negativo,negativo,0,"phone, android, account, stops, monthly, time, poor, issue, features, service","Calgary, Canada",male,2022-11-18
"Still several features only available for iphones and unavailable on Android. Dissapointing! Paying for what, exactly?",negativo,negativo,4,"time, android, payment, keeps, issue, money, several, problems, option, users","Budapest, Hungary",male,2021-05-07
"Why doesn't the app (and database it accesses) tell you if a song in your library is available on another album in Dolby Atmos? For the most part, you have to find this out by chance. App should alert you if a spatial audio version is available and give you the option to replace the current version with it. Still no progress on this?? Still waiting for this feature...sigh.",negativo,negativo,0,"phone, android, account, stops, monthly, time, poor, issue, features, service","Glasgow, United Kingdom",male,2021-04-24
"I only have this installed so i can do shareplay with my sister while in her car. Can't believe i have to pay extra just to have access to music I ALREADY PAID FOR, YOU POS COMPANY",negativo,negativo,2,"access, stop, queue, load, downloaded, devices, cache, update, playing, android","Edinburgh, United Kingdom",male,2021-02-16
The app continuously crashes especially when i try to open my own playlist. Please fix this,negativo,negativo,2,"access, stop, queue, load, downloaded, devices, cache, update, playing, android","Jerusalem, Israel",male,2021-10-08
Music doesn't play on queue by itself after searching a song,negativo,negativo,2,"access, stop, queue, load, downloaded, devices, cache, update, playing, android","Delhi, India",male,2021-08-05
"Needs updates not very user friendly can't delete multiple songs or organize library easily app often gives error messages and won't play music without closing the app, forcing stop and clearing cache then reopen to play on android. I have a ton of music that needs organized because I've transferred from Spotify and that didn't work very well.",negativo,negativo,2,"access, stop, queue, load, downloaded, devices, cache, update, playing, android","Boston, United States",male,2022-07-02
On a free trial due to end April. It's the only app that seems to be crashing my Nokia 8.3 5g. Apple no good for android I believe.,negativo,negativo,1,"account, sign, player, email, security, trial, autoplay, function, auto, start","Austin, United States",male,2022-11-03
Constantly having issues with my playlist songs or just playing songs from my library. They randomly go missing and you're just left with the title of the song but no audio. Random tracks are thrown together spontaneously. Kind of frustrating,negativo,negativo,4,"time, android, payment, keeps, issue, money, several, problems, option, users","Calgary, Canada",male,2022-11-23
App has problems connecting when searching or browsing for music.,negativo,negativo,4,"time, android, payment, keeps, issue, money, several, problems, option, users","Toronto, Canada",male,2022-04-12
I was using it smoothly before now and I loved it but all of a sudden it's always crashing I had to switch to Spotify,negativo,negativo,2,"access, stop, queue, load, downloaded, devices, cache, update, playing, android","Pretoria, South Africa",male,2021-10-30
I liked using the app but apple has decided my account is inactive after years of me using apple music almost daily. So now i am unable to log in or use the rest of the month worth of subscription i paid for. Support has been useless they told me there is nothing tgey could do,negativo,negativo,5,"unable, device, audio, bugs, slow, phones, service, family, fine, plan","Toronto, Canada",male,2022-06-04
It is not like that app to listen a best song so i am giving a 2 star to this app sorry,negativo,negativo,0,"phone, android, account, stops, monthly, time, poor, issue, features, service","Chennai, India",male,2021-09-22
Not as smooth as in IOS Developer need to fix issue like some time glitch in UI not smooth. Focusing only on IOS for development,negativo,negativo,0,"phone, android, account, stops, monthly, time, poor, issue, features, service","Taipei, Taiwan",male,2021-09-22
"I Given Two Star's Cause Only For Their Quality is Good Than Others, Or 3 Stars Deducted Cause Your Recommendations are Really Bad Than Others",negativo,negativo,5,"unable, device, audio, bugs, slow, phones, service, family, fine, plan","Jacksonville, United States",male,2022-03-28
Slowly becoming usless. Keeps signing me out of devices and now it won't let me sign back in. It isnt proving any feedback as to why or any option to reset PW or recover account.,negativo,negativo,4,"time, android, payment, keeps, issue, money, several, problems, option, users","Barcelona, Spain",male,2021-01-23
