review,sentiment,Polaridad_Clustering,Topic_ID,Palabras_Clave,location,gender,date
Why does it need to start automatically whenever I start my car? Why can't it seem to save my place when I'm listening to podcasts?,negativo,negativo,2,"features, podcast, podcasts, limited, platforms, user, shuffle, advertisements, repetitive, behaves","Tel Aviv, Israel",male,2022-09-16
"It was all good, but the ""create"" feature.... Please give me the option to remove it. It ruins the experience completely and doesn't even add anything new (except frustration). It's just so so bad. I've used Spotify for years now and love the app, but the ""new feature"" just makes me hate it. It needs to change. Please. If it's changed in the future (hopefully quickly) my review will be positive.",negativo,negativo,5,"money, button, create, feature, update, random, disruptive, users, phone, bottom","Pretoria, South Africa",male,2022-10-23
it doesn't play the songs in my Playlist it thinks I like all songs on this planet but I don't that's why it's a 1 star it's stupid,negativo,negativo,0,"time, devices, inconsistent, playback, minute, problem, waste, worse, page, error","Athens, Greece",male,2021-06-09
"One day it wouldn't load my songs, and glitched. I then deleted this app and now use pandora.",negativo,negativo,3,"keeps, update, worse, device, choice, plan, lyrics, multiple, mobile, updates","Delhi, India",male,2022-02-21
"Spotify used to be a great music streaming platform even with ads every now and then in the past. But wth? It doesn't even let me select specific songs on my playlist that used to be doable but now? either not after 10-20 skips that's limited to 6 per hour or wait until tomorrow for the ability to pick that specific song. And for the 'Smart Shuffle', it just loops through a small portion of my playlist even the cache was cleared. and I'm not buying premium again since DJ X just loops songs order",negativo,negativo,4,"issue, useless, download, uninterrupted, recommendations, skips, greedy, personalized, trash, payment","Harare, Zimbabwe",male,2022-10-21
"They added audiobooks, then cap your listening hours per month... I was actually considering cancelling my other audiobook app. So I was giving Spotify a chance with this... I guess goodbye Spotify. That's just sick. I couldn't finish my audiobook... They wanted to charge me for more hours.",negativo,negativo,5,"money, button, create, feature, update, random, disruptive, users, phone, bottom","Seville, Spain",male,2021-06-26
"Remove the create button. Let me set the playlists tab as the default, yall trying to kill me with every update. REMOVE THE AI SHUFFLE",negativo,negativo,2,"features, podcast, podcasts, limited, platforms, user, shuffle, advertisements, repetitive, behaves","Bangalore, India",male,2022-02-03
stuck behind so many pay walls that had to listen to 3 30-second commercials just for it to give me a song I don't like and not letting me skip it even after saying I'm staying on for free,negativo,negativo,0,"time, devices, inconsistent, playback, minute, problem, waste, worse, page, error","Barcelona, Spain",male,2021-03-28
"The premium plan is FANTASTIC. Song radio is very useful for finding related music. Discover weekly playlists are great for discovering new music. The free version is ABYSMAL. Not having the option to turn off smart shuffle could mean that you will have to listen to 3 or 4 songs suggested by spotify, as well as a few ads, before hearing something from your playlist. Bottom line, pay these greedy $O Beez for premium.",negativo,negativo,0,"time, devices, inconsistent, playback, minute, problem, waste, worse, page, error","Helsinki, Finland",male,2020-11-14
This app genuinely is annoying. I even turned autoplay OFF and it still will randomly start playing. Absolutely obnoxious.,negativo,negativo,0,"time, devices, inconsistent, playback, minute, problem, waste, worse, page, error","Seoul, South Korea",male,2022-01-08
"the fact you need to pay on this app in order to be able to basically do anything is actually indecent. the prices you offer for premium aren't cheap at all, having to pay such amounts of money just to listen to music in a decent way is like actually ridiculous. why not just keep the ads but still let people be able to at least choose what to play? this app is so damn insufferable for people who simply cannot afford to or don't want to waste their money on a subscription and it's so unnecessary",negativo,negativo,1,"unusable, money, account, list, service, rating, stop, repeat, useless, fine","Krakow, Poland",male,2021-10-14
App keeps on crashing when song is in full screen and if watching video episodes. Please fix.,negativo,negativo,2,"features, podcast, podcasts, limited, platforms, user, shuffle, advertisements, repetitive, behaves","Karachi, Pakistan",male,2022-08-16
"if you're going to include the option to let us play and add local files to our playlists, can you make it so that these songs don't become unavailable the moment you close the app? its seriously frustrating. Also smart shuffle is stupid.",negativo,negativo,2,"features, podcast, podcasts, limited, platforms, user, shuffle, advertisements, repetitive, behaves","Bangalore, India",male,2022-09-20
This just goes offline when is at night,negativo,negativo,4,"issue, useless, download, uninterrupted, recommendations, skips, greedy, personalized, trash, payment","Lusaka, Zambia",male,2022-11-10
"Glitchy. Commercials are insanely loud, I frequently have to stop what I am doing to manually play the next song. I have used Spotify well over 15 years, in that time features have gotten worse and the app has gotten more glitchy. it seems like the better they try to make the app the worse it gets.",negativo,negativo,2,"features, podcast, podcasts, limited, platforms, user, shuffle, advertisements, repetitive, behaves","Lagos, Nigeria",male,2022-11-12
worst app ever if you will not take subscription they will let you listen the song you want too,negativo,negativo,0,"time, devices, inconsistent, playback, minute, problem, waste, worse, page, error","Abuja, Nigeria",male,2022-12-01
"I'm rating this low just because of that one stupidly scary podcast ad that this app has and do keep in mind that people are usually walking while listening to songs and the ads with scary ghost sounds are really annoying and obviously scary while walking i hope you remove that ad or make changes to it, we don't mind ads but I'd rather not listen to songs than getting jump scared by your upcoming scary ads please change it or remove that scary ad other than that i don't have any other issues",negativo,negativo,1,"unusable, money, account, list, service, rating, stop, repeat, useless, fine","Karachi, Pakistan",male,2022-03-10
"spotify, I swear to god TAKE THE CREATE BUTTON OFF ITS SO ANNOYING",negativo,negativo,5,"money, button, create, feature, update, random, disruptive, users, phone, bottom","Manchester, United Kingdom",male,2021-03-14
it was bad as hell.. they don't let us listen to the songs we want by giving ad too much still it was ok until they started restricted in the songs we want to play and started to play the song as it wishes and also restricted in skipping the songs more than 6 times.. they are so obsessed with money that they are doing all this so we choose premium...,negativo,negativo,5,"money, button, create, feature, update, random, disruptive, users, phone, bottom","Busan, South Korea",male,2022-01-19
to worst aap......har ek song ka baad ad....1 bhi rating dena nahi chahiye,negativo,negativo,1,"unusable, money, account, list, service, rating, stop, repeat, useless, fine","Vienna, Austria",male,2021-04-17
please the PC browser version on a tablet has better UI or user interface than the app itself on tablets. please implement the PC UI as the tablet app UI for Spotify. the current one in the app is garbage.,negativo,negativo,2,"features, podcast, podcasts, limited, platforms, user, shuffle, advertisements, repetitive, behaves","Bangkok, Thailand",male,2021-12-01
har ek gane ke baad ad aata he pwhw free tha tab achha tha sab company's khali lootne ko aayi he starting me free deke adat lagate he badme paise bharo bolte he sab faltu he Spotify App bhi weseh nikla pehele hum fm free me sunte the ab har chiz paisese milti he,negativo,negativo,3,"keeps, update, worse, device, choice, plan, lyrics, multiple, mobile, updates","Krakow, Poland",male,2021-05-15
what is this? now we cant even choose which songs to play? we cant even skip songs?? without premium???,negativo,negativo,0,"time, devices, inconsistent, playback, minute, problem, waste, worse, page, error","Cape Town, South Africa",male,2022-11-03
very bad experience for using this app. this app contains lot of ads,negativo,negativo,0,"time, devices, inconsistent, playback, minute, problem, waste, worse, page, error","Rome, Italy",male,2020-11-08
"an EXCESSIVE amount of ads. they do it to an insane amount to force you into HATRED AND IRRITATION so they can say ""pay for premium"". not a chance. just going to another service that doesnt flood you with 2-5 minute in ads every song or two. why is Spotify even a thing at this point?",negativo,negativo,1,"unusable, money, account, list, service, rating, stop, repeat, useless, fine","Prague, Czech Republic",male,2021-02-07
This app has become so worse that it kind of forces you to switch premium if you want to use it for free.,negativo,negativo,3,"keeps, update, worse, device, choice, plan, lyrics, multiple, mobile, updates","Jeddah, Saudi Arabia",male,2022-04-05
is se acha h chrome se download krlo puri playlist .,negativo,negativo,4,"issue, useless, download, uninterrupted, recommendations, skips, greedy, personalized, trash, payment","Athens, Greece",male,2020-11-26
"worst music experience, neither the audio quality with premium subscription is good nor without premium. Unable to listen to songs peacefully without itching the brain with 10 mins of ads after 2-3 songs . removed short term premium subscription plans . can like , dislike, block , remove songs , can't play the previous song . this app deserves negative stars but not at all any higher ratings .",negativo,negativo,1,"unusable, money, account, list, service, rating, stop, repeat, useless, fine","Doha, Qatar",male,2022-08-15
basically pay to win... but with music... you need to pay to listen everyday... if you don't then all you can listen to is the ad...,negativo,negativo,0,"time, devices, inconsistent, playback, minute, problem, waste, worse, page, error","Dubai, United Arab Emirates",male,2022-08-28
literally everything is locked behind premium. can't even play my own playlist,negativo,negativo,0,"time, devices, inconsistent, playback, minute, problem, waste, worse, page, error","Bali, Indonesia",male,2022-02-21
"All algorithms are terrible. Song suggestions are 99% trash. Even the shuffle algorithm is really bad. If you have a long playlist, you will only ever hear the songs in the beginning..",negativo,negativo,2,"features, podcast, podcasts, limited, platforms, user, shuffle, advertisements, repetitive, behaves","Jerusalem, Israel",male,2022-04-13
extreme ads and only few searches available per day. like seriously?,negativo,negativo,0,"time, devices, inconsistent, playback, minute, problem, waste, worse, page, error","Munich, Germany",male,2020-12-23
Want premium take my 1 star as premium,negativo,negativo,0,"time, devices, inconsistent, playback, minute, problem, waste, worse, page, error","Tel Aviv, Israel",male,2022-07-14
Everything is locked behind premium Cant choose the song you wanna listen to adds random music to your playlist you only get 6 skips per hour after 2 songs it brings an add even after listening to the 30minutes adds free advertising,negativo,negativo,4,"issue, useless, download, uninterrupted, recommendations, skips, greedy, personalized, trash, payment","Seoul, South Korea",male,2022-06-03
hate it never plays the song I type and the playlists I make they play the songs they suggested not the songs I added,negativo,negativo,2,"features, podcast, podcasts, limited, platforms, user, shuffle, advertisements, repetitive, behaves","Tunis, Tunisia",male,2022-10-03
"worse app i ever used, and not going to use it again worse song recommendation system, it couldn't even understand my mood and taste in music. No feature to identify real music. always shows copy or remake versons. no feature to track trendy songs on instagram or tik tok. always show all those boring bollywood songs.",negativo,negativo,0,"time, devices, inconsistent, playback, minute, problem, waste, worse, page, error","Abu Dhabi, United Arab Emirates",male,2022-07-22
As you can see... Ive edited this again... The ads are a real nuisance... For God's sake spotify.. How much will u beg for membership?... It used to be 30mins and then an ad... Now its ad for 30mins and we get a small time for songs,negativo,negativo,3,"keeps, update, worse, device, choice, plan, lyrics, multiple, mobile, updates","Athens, Greece",male,2021-04-15
"The ""recently played"" list does not show all the past songs that were played. Sometimes it only shows the radio or category. This is important.",negativo,negativo,1,"unusable, money, account, list, service, rating, stop, repeat, useless, fine","Helsinki, Finland",male,2021-01-09
"WHAT THE HECK SPOTIFY!!!!??? We can't even play a song we like now without premium????HUH??!!!! Even after 2 whole years , it's still bad.",negativo,negativo,0,"time, devices, inconsistent, playback, minute, problem, waste, worse, page, error","Amsterdam, Netherlands",male,2021-02-15
I paid for Spotify premium twice...I didn't get the premium and my money was not transferred back to my bank account gimme the premium or js gimme back my money cause this ain't funny,negativo,negativo,1,"unusable, money, account, list, service, rating, stop, repeat, useless, fine","Helsinki, Finland",male,2020-11-09
I don't understand why I can't skip through saved songs.,negativo,negativo,0,"time, devices, inconsistent, playback, minute, problem, waste, worse, page, error","Bangalore, India",male,2022-06-12
"Let me at least disable new features that no one asked for. You don't have to be tiktok, I liked you as a music player. Every update feels forced. Who needs AI for music?",negativo,negativo,5,"money, button, create, feature, update, random, disruptive, users, phone, bottom","Ho Chi Minh City, Vietnam",male,2022-09-02
"I wish I could give zero stars, these buggers r just money craving goblins",negativo,negativo,5,"money, button, create, feature, update, random, disruptive, users, phone, bottom","Tripoli, Libya",male,2022-10-20
"trash app owned by a greedy corp. glitch mess and the ADS are intrusive. app crashes, black screens. app compatibility issues and nothing seems to work correctly after a while.",negativo,negativo,4,"issue, useless, download, uninterrupted, recommendations, skips, greedy, personalized, trash, payment","Shanghai, China",male,2021-12-30
this app is kak because what do you mean i have to pay to listen to kak 5 songs,negativo,negativo,0,"time, devices, inconsistent, playback, minute, problem, waste, worse, page, error","Tokyo, Japan",male,2022-04-20
I want to stop subscription that deducted to may gcash acct.,negativo,negativo,0,"time, devices, inconsistent, playback, minute, problem, waste, worse, page, error","Milan, Italy",male,2021-08-20
getting too money minded. Pride comes before the fall,negativo,negativo,5,"money, button, create, feature, update, random, disruptive, users, phone, bottom","Delhi, India",male,2022-08-12
"Money minded app. Not even allowing basic features without having a premium account. Indirectly, you can use spotify only with a premium account. If you play a song, Spotify will play another song in place of it. What rubbish is this..",negativo,negativo,1,"unusable, money, account, list, service, rating, stop, repeat, useless, fine","Berlin, Germany",male,2021-08-27
it keeps asking me to do the 3 months free thing it's messing up my playlist it's only giving me 6 song skips it's really annoying!!!! it needs to stop!!!,negativo,negativo,4,"issue, useless, download, uninterrupted, recommendations, skips, greedy, personalized, trash, payment","Budapest, Hungary",male,2021-04-05
"Won't let me in. Accepts email address on one screen, and on the next says it is not valid. Won't take my password, but gives no option for ""Forgot password"". I'm too old for this! Beyond frustrating!",negativo,negativo,1,"unusable, money, account, list, service, rating, stop, repeat, useless, fine","Barcelona, Spain",male,2021-09-06
"money-hungry app. only enjoyable if you have premium. i wish i could give Spotify zero stars instead of one. if you ask me to describe this app in one word, i would describe it as GREEDY.",negativo,negativo,4,"issue, useless, download, uninterrupted, recommendations, skips, greedy, personalized, trash, payment","Athens, Greece",male,2021-11-06
"The default switch to video is the most annoying thing ever. I use Spotify with a Chromecast, but I want the music not the annoying clips with shattering glass and stupid intros. One star until I can disable it.",negativo,negativo,1,"unusable, money, account, list, service, rating, stop, repeat, useless, fine","Doha, Qatar",male,2022-02-03
"Spotify, you are ruining the whole experience of music. A few days ago I could enjoy the music according to my choice of songs with as unlimited skips plus I could set a queue of songs. But now with your ""premium policy"" I can choose only a handful of songs and skip a handful of songs with the queue's been disappeared. If I don't get the premium, I would not enjoy any of these you are ruining the free experience. I think you should look into this issue and please fix this.",negativo,negativo,3,"keeps, update, worse, device, choice, plan, lyrics, multiple, mobile, updates","Manchester, United Kingdom",male,2021-01-02
"whenever I make a playlist,the app will add THIER own collection of songs.and the songs are not to my taste either,so why do they add them?I can only skip to the next song 6 times.it has plenty of adds so why in the world am I using this app instead of youtube.its like they are forcing you to buy premium or have a bad time.trust me,STAY AWAY FROM THIS APP",negativo,negativo,0,"time, devices, inconsistent, playback, minute, problem, waste, worse, page, error","Dubai, United Arab Emirates",male,2022-02-19
why to many ads on the free version and you can't co gack a song.,negativo,negativo,0,"time, devices, inconsistent, playback, minute, problem, waste, worse, page, error","Ho Chi Minh City, Vietnam",male,2021-12-26
Lots of region locked content. Only 4 pins...,negativo,negativo,5,"money, button, create, feature, update, random, disruptive, users, phone, bottom","Madrid, Spain",male,2021-01-23
this app kinda sucks in giving you music to listen to.,negativo,negativo,4,"issue, useless, download, uninterrupted, recommendations, skips, greedy, personalized, trash, payment","Phuket, Thailand",male,2022-04-08
-0 for this bloody app for each and everything you need to premium subscription to see the next song to play you favorite to forward the song for everything it asks you to explore spotty premium with out premium you can do anything in the app you have to just listen to the songs what it plays and lots of addd for 10-15 minutes you get 3-5 add at time it says after this add you will enjoy the songs for next 30 minutes without adds but in next 15 mins I get add overall the worst app the experience,negativo,negativo,0,"time, devices, inconsistent, playback, minute, problem, waste, worse, page, error","Shenzhen, China",male,2022-05-09
kitna add dimakh khrb hogya add sunn sunn k song sunne ayye h ya add,negativo,negativo,0,"time, devices, inconsistent, playback, minute, problem, waste, worse, page, error","Alexandria, Egypt",male,2022-10-18
"Insane amount of advertisements on the podcast side for something I'm paying for. Something changed in the last week or so. Currently hearing 60-90 seconds worth of ads every 5 to 8 minutes, and that's on top of any ads the podcast producer themselves put in the podcast. If this keeps up I'll be dropping my subscription.",negativo,negativo,2,"features, podcast, podcasts, limited, platforms, user, shuffle, advertisements, repetitive, behaves","Madrid, Spain",male,2021-07-08
"The free version is absolutely unbearable. I don't mind 1 ad, maybe 2, but 6?! Y'all make the free version worse with every update. I am NOT spending money to listen to frickin music. Either fix the app, or I will switch to YouTube Music.",negativo,negativo,3,"keeps, update, worse, device, choice, plan, lyrics, multiple, mobile, updates","Helsinki, Finland",male,2021-10-14
why lessening to music in premium doesn't make sense,negativo,negativo,3,"keeps, update, worse, device, choice, plan, lyrics, multiple, mobile, updates","Riyadh, Saudi Arabia",male,2022-04-01
App is crashing constantly which is really starting to annoy me. I cannot view songs in my list or skip without it crashing. fix it soon please.,negativo,negativo,5,"money, button, create, feature, update, random, disruptive, users, phone, bottom","Lyon, France",male,2021-10-14
"The plus button IS UNCESSARY and ANNOYING. I keep clicking on it due to muscle memory when I'm trying to get to my library. If you're going to make this official, have it optional.",negativo,negativo,5,"money, button, create, feature, update, random, disruptive, users, phone, bottom","Berlin, Germany",male,2021-10-14
"after several years of being a customer, the app became practically unusable. its so slow in response, it lags, takes several minutes to boot up. Not to mention the algorithm has been in favor of radio global hits and tiktok songs, and not finding new and interesting artists for a while now. Please at least fix the technological aspect of it!",negativo,negativo,3,"keeps, update, worse, device, choice, plan, lyrics, multiple, mobile, updates","Budapest, Hungary",male,2021-07-27
"3000 songs in a playlist? cool we are gonna shuffle in the same order the same 25 songs that you've already skipped past and or played today even when you just continued playing music where you left off. i.e. 3000 songs, we are looping the same 25. I'm moving to YouTube Music. no, im not spending my day trying to tell you the exact same thing I've told you in this comment.",negativo,negativo,4,"issue, useless, download, uninterrupted, recommendations, skips, greedy, personalized, trash, payment","Hong Kong, China",male,2022-02-26
"stop updating the app. literally just stop adding ""features"" it's not that hard",negativo,negativo,2,"features, podcast, podcasts, limited, platforms, user, shuffle, advertisements, repetitive, behaves","Abuja, Nigeria",male,2022-11-07
ads ads ads ads filled with ads despite telling me I'll get 30 mins ad free time after an ad,negativo,negativo,0,"time, devices, inconsistent, playback, minute, problem, waste, worse, page, error","Jakarta, Indonesia",male,2022-01-26
Accually I want to give this app -100 stars but I can't because this is the worst app I have used for touching anything you have to take a premium I have a idea why don't you just place this app in the premium playstore or app store,negativo,negativo,1,"unusable, money, account, list, service, rating, stop, repeat, useless, fine","Dublin, Ireland",male,2021-09-29
not having voice control as standard isn't ok.,negativo,negativo,2,"features, podcast, podcasts, limited, platforms, user, shuffle, advertisements, repetitive, behaves","Bali, Indonesia",male,2022-01-08
App is on my phone even tho i removed it,negativo,negativo,5,"money, button, create, feature, update, random, disruptive, users, phone, bottom","Barcelona, Spain",male,2021-07-18
"not organised, if you search for kgf kannada apart from kannada you will get all songs",negativo,negativo,0,"time, devices, inconsistent, playback, minute, problem, waste, worse, page, error","Berlin, Germany",male,2021-08-24
I am unable to purchase premium . I have tried multiple times.,negativo,negativo,4,"issue, useless, download, uninterrupted, recommendations, skips, greedy, personalized, trash, payment","Munich, Germany",male,2020-11-26
"privacy invasion. advertising trackers out of control. in the background, the app has made 500 requests in the last hour, asking for details such my name, GPS coordinates and gender?? I can't see why you'd need this, basically a GDPR violation.",negativo,negativo,4,"issue, useless, download, uninterrupted, recommendations, skips, greedy, personalized, trash, payment","Bangalore, India",male,2022-05-04
If you don't pay for premium you do not get to choose your song. You will only get a preview or a playlist with the song in it. They took away the ability to play whatever you want. Also even if you do pay you still get adds,negativo,negativo,0,"time, devices, inconsistent, playback, minute, problem, waste, worse, page, error","Seville, Spain",male,2021-11-03
sometimes internet is on but search option not working,negativo,negativo,1,"unusable, money, account, list, service, rating, stop, repeat, useless, fine","Zurich, Switzerland",male,2021-04-13
low-fi audio in the big 25? No thank you sir.,negativo,negativo,3,"keeps, update, worse, device, choice, plan, lyrics, multiple, mobile, updates","Budapest, Hungary",male,2021-04-14
after update you can't just randomly play song from your playlist need premium for that,negativo,negativo,3,"keeps, update, worse, device, choice, plan, lyrics, multiple, mobile, updates","Lisbon, Portugal",male,2021-06-14
absolute trash I just picked my song I wanted to watch RIGHT STRAIGHT TO RANDOM PLAYLISTS AND SONGS NEVER INSTALLING EVER AGAIN,negativo,negativo,3,"keeps, update, worse, device, choice, plan, lyrics, multiple, mobile, updates","Glasgow, United Kingdom",male,2020-12-20
"please remove ""create"" Ai button. no one wants that",negativo,negativo,5,"money, button, create, feature, update, random, disruptive, users, phone, bottom","Karachi, Pakistan",male,2022-04-14
"PUT THE ""CREATE"" BUTTON BACK. YOU'VE MOVED IT TO THE BOTTOM RIGHT NEXT TO ""YOUR LIBRARY"" AND I HATE IT SO MUCH, IT'S IN THE WAY.",negativo,negativo,5,"money, button, create, feature, update, random, disruptive, users, phone, bottom","Lyon, France",male,2021-10-01
"Most 4th class app ever, not recommended for anyone.",negativo,negativo,1,"unusable, money, account, list, service, rating, stop, repeat, useless, fine","Jakarta, Indonesia",male,2022-03-04
They made it so you can't disable video playing on podcasts,negativo,negativo,2,"features, podcast, podcasts, limited, platforms, user, shuffle, advertisements, repetitive, behaves","Paris, France",male,2021-03-31
literally the most money hungry company ever. ads after every song. and the app is actually retarded. I play a Playlist and songs that aren't even remotely related to the artist of the songs are played. it also claims that I'm offline even though I have perfect internet. and all of this happens because the creators of the app want you to waste your money on Premium,negativo,negativo,1,"unusable, money, account, list, service, rating, stop, repeat, useless, fine","Valencia, Spain",male,2021-04-12
Worst app for listening music....I would suggest to listen songs in YouTube music app,negativo,negativo,0,"time, devices, inconsistent, playback, minute, problem, waste, worse, page, error","Marrakesh, Morocco",male,2022-09-30
"You guys are so shameless for some money, snatching our freedom to listen songs in queue, previous song, and our choosen songs for that stupid useless so called premium subscription, I would've given this platform a negative rating if there was an option.",negativo,negativo,1,"unusable, money, account, list, service, rating, stop, repeat, useless, fine","Krakow, Poland",male,2021-10-22
"Spotify, I joined to Spotify premium, and then that big beautiful cover disappear wth. fix that please",negativo,negativo,2,"features, podcast, podcasts, limited, platforms, user, shuffle, advertisements, repetitive, behaves","Hanoi, Vietnam",male,2022-04-26
It is very bad app all time it is need money to contain,negativo,negativo,5,"money, button, create, feature, update, random, disruptive, users, phone, bottom","Guangzhou, China",male,2022-02-22
I'm taking a star away. if you can have an option for don't play this artist there should be an option for don't play this podcast. I'm taking another for the short time I downgraded to the free version and was told I'd have 30 minutes of ad free then it would play one song then play the same ad up to 5 times in a row. lost 2 more for starting the joe Rogan show when I hit play to continue my podcast that I do subscribe to,negativo,negativo,4,"issue, useless, download, uninterrupted, recommendations, skips, greedy, personalized, trash, payment","Valencia, Spain",male,2020-10-31
For a number of years I've noticed even with premium that when playing a playlist the stupid annoying af app plays the same dozen songs or less in a loop rather than the whole playlist. I am not renewing my premium that I've had for a decade because of this and because you haven't taken the initiative to even reply to this review.,negativo,negativo,1,"unusable, money, account, list, service, rating, stop, repeat, useless, fine","Athens, Greece",male,2021-10-11
Its so annoying i have to delete it and get it again for it to work.,negativo,negativo,0,"time, devices, inconsistent, playback, minute, problem, waste, worse, page, error","Taipei, Taiwan",male,2022-09-17
Even youtube don't have this much of ads and now I can't even play songs whenever I want.... I'm uninstalling it,negativo,negativo,0,"time, devices, inconsistent, playback, minute, problem, waste, worse, page, error","Oslo, Norway",male,2020-12-21
u need money to use this app u cannot even restart a song cannot skip song without premium everything is paid the only thing good is u can hear music while using another app or screen off still I will not recommend,negativo,negativo,5,"money, button, create, feature, update, random, disruptive, users, phone, bottom","Stockholm, Sweden",male,2021-04-09
mostly this app your West of time .,negativo,negativo,0,"time, devices, inconsistent, playback, minute, problem, waste, worse, page, error","Tripoli, Libya",male,2022-12-27
"very good app but the worst, you need premium to choose a song after a limit very bad seriously, and a lot of add which had duration more than 20seconds radio is better than this tho.",negativo,negativo,3,"keeps, update, worse, device, choice, plan, lyrics, multiple, mobile, updates","Bali, Indonesia",male,2022-07-02
Consider it as Zero star. It was a great experience with Spotify few years ago. New changes fed up with unwanted features. a. Asking for premium b. Plenty of unskippable ads c. Not letting to skip songs (allows to skip only 6 song per hour) d. And Irrelevant shuffle playbacks. What the hell... Instead of this app I would have downloaded the songs and played them through builtin music player. Now this app is ready to uninstall,negativo,negativo,2,"features, podcast, podcasts, limited, platforms, user, shuffle, advertisements, repetitive, behaves","Karachi, Pakistan",male,2022-01-19
it keeps on crashing when I open the played song,negativo,negativo,0,"time, devices, inconsistent, playback, minute, problem, waste, worse, page, error","Milan, Italy",male,2021-06-11
We really didn't need a dedicated create button. Thanks for screwing up my muscle memory.,negativo,negativo,5,"money, button, create, feature, update, random, disruptive, users, phone, bottom","Marseille, France",male,2021-04-07
to high of a price ... and the free is stupid . more ads then music. like every 3 songs =3-6 ads depending on the song... it's stupid adds can go from 60sec - 4 mins. some times longer if your phone glitches...,negativo,negativo,5,"money, button, create, feature, update, random, disruptive, users, phone, bottom","Manila, Philippines",male,2022-02-10
"lots of ads , while listening songs, very pathetic service seriously, i would recommend not to use this app.",negativo,negativo,1,"unusable, money, account, list, service, rating, stop, repeat, useless, fine","Birmingham, United Kingdom",male,2021-03-04
"too many ads after even single song. can't even play the song want to listen by clicking on it. tf take premium take premium comes up everytime even for shuffle, song selection, add to queue, to listen even offline",negativo,negativo,2,"features, podcast, podcasts, limited, platforms, user, shuffle, advertisements, repetitive, behaves","Lahore, Pakistan",male,2022-07-15
it has no customer welfare system all it wants is money that's all and if you won't purchase the paid subscription every minute things will be removed you can't even chose to listen your choice of song only one song you can select per day I highly recommend not to use this aap,negativo,negativo,0,"time, devices, inconsistent, playback, minute, problem, waste, worse, page, error","Lusaka, Zambia",male,2022-09-30
"Videos do not work, despite paying for premium. Support just say it's available to some users and not others.",negativo,negativo,5,"money, button, create, feature, update, random, disruptive, users, phone, bottom","Tel Aviv, Israel",male,2022-05-09
without money there is nothing for you .,negativo,negativo,5,"money, button, create, feature, update, random, disruptive, users, phone, bottom","Kuala Lumpur, Malaysia",male,2022-01-26
"The company has genuinely awful practices when it comes to its treatment of artists, especially smaller artists. the people who frankly are the only reason this company makes money are consistently underpaid, even compared to other streaming platforms which also underpay artists. They also have a massive AI problem. Artists have complained about hackers uploading fake AI music to their accounts. Spotify tends to take weeks or months to remove these songs, but never actually fixes the problem.",negativo,negativo,2,"features, podcast, podcasts, limited, platforms, user, shuffle, advertisements, repetitive, behaves","Casablanca, Morocco",male,2022-11-05
it hasn't been working for at least a week. it just loads constantly and never let's me play my music. Uninstaller and reinstalling didn't help. I just updated it and now it still won't load but is playing my last song with no way to pause or stop it. why am I paying for an account that I can't use??,negativo,negativo,4,"issue, useless, download, uninterrupted, recommendations, skips, greedy, personalized, trash, payment","Birmingham, United Kingdom",male,2021-09-20
Could you please remove the payment from the repeat button if that's okay?,negativo,negativo,1,"unusable, money, account, list, service, rating, stop, repeat, useless, fine","Lisbon, Portugal",male,2021-06-25
Very bad situation. very basic things are now premium i hope they use different alternatives,negativo,negativo,1,"unusable, money, account, list, service, rating, stop, repeat, useless, fine","Barcelona, Spain",male,2021-01-19
what's wrong with this app. this app literally gives mins long ads in every 5 or 10min all while claiming 30 min ad free experience. besides you can't play a song of your own choice either by searching or from your own playlist of your choice if you've changed songs 6 times! what despotism man!,negativo,negativo,3,"keeps, update, worse, device, choice, plan, lyrics, multiple, mobile, updates","Warsaw, Poland",male,2020-12-30
"tell me why Pandora is still better than free Spotify, its just trash. you get 3 to 4 ads after 2 songs... premium is overpriced",negativo,negativo,4,"issue, useless, download, uninterrupted, recommendations, skips, greedy, personalized, trash, payment","Jeddah, Saudi Arabia",male,2022-07-08
"it's high time I stop subscribing you guys, what's the point when I can't play some songs offline and I'll have to be updating the app every day",negativo,negativo,0,"time, devices, inconsistent, playback, minute, problem, waste, worse, page, error","Osaka, Japan",male,2021-12-17
"2025-05-14: Why tf would you put the 'create' button there?? A huge majority of users will _NEVER_ use this button that is occupying valuable screen real estate! 2023-12-26: Why am I forced to listen to ads in podcasts if I'm paying for Spotify Premium? Also, the list management UX is horrible.",negativo,negativo,5,"money, button, create, feature, update, random, disruptive, users, phone, bottom","Vienna, Austria",male,2021-04-04
"Has really gone downhill recently. My songs and playlists/podcasts won't load and take ages to play, whether on WiFi or data (even with full bars!). This happens even with downloaded songs/episodes too! I've also heard they will be adding ads to premium and creating a more expensive ad free premium; the second I hear an ad on my premium I'm moving to another app, very disappointed.",negativo,negativo,3,"keeps, update, worse, device, choice, plan, lyrics, multiple, mobile, updates","Krakow, Poland",male,2020-12-22
"After all these years you still can't get a seamless stream of uninterrupted music. Even with a 1000mps it's stop start, stop start. Sort it out you've had years now.",negativo,negativo,4,"issue, useless, download, uninterrupted, recommendations, skips, greedy, personalized, trash, payment","Tunis, Tunisia",male,2022-11-06
trash free experience. just sail the high seas atp,negativo,negativo,4,"issue, useless, download, uninterrupted, recommendations, skips, greedy, personalized, trash, payment","Jakarta, Indonesia",male,2021-12-08
